ISBN,title,description,authors,publish_date,publisher,number_of_pages,subjects
0316781266,The Last Time They Met,"From the last time Linda and Thomas meet, at a charmless hotel in a distant city, to the moment, thirty-five years earlier, when a chance encounter on a rocky beach binds them fatefully together, this hypnotically compelling novel unfolds a tale of intense passion, drama, and suspense. The Last Time They Met is a singularly ambitious and accomplished work by one of today's most widely celebrated novelists.",Anita Shreve,2002-01-22,Back Bay Books,352.0,Fiction
0553280341,"""B"" is for Burglar","California private detective Kinsey Millhone searches for a missing, wealthy widow and runs into arson and murder.",Sue Grafton,1986,Crimeline,232.0,Fiction
0671014196,The Summerhouse,"Jude Deveraux’s marvelous New York Times bestseller is a touching and delightful exploration of the longings that live deep inside every woman’s heart, featuring three friends who get a once-in-a-lifetime chance to find out what might have been... Have you ever wanted to rewrite your past? Three best friends, all with the same birthday, are about to turn forty. Celebrating at a summerhouse in Maine, Leslie Headrick, Madison Appleby, and Ellie Abbott are taking stock of their lives and loves, their wishes and choices. But none of them expect the gift that awaits them at the summerhouse: the chance for each of them to turn their “what-might-have-beens” into reality... Leslie, a suburban wife and mother, follows the career of a boy who pursued her in college wonders: what if she had chosen differently? Madison dropped a modeling career to help her high school boyfriend recover from an accident, even though he’d jilted her. But what if she had said “no” when her old boyfriend had called? Ellie became a famous novelist, but a bitter divorce wiped out her earnings—and shattered her belief in herself. Why had the “justice” system failed her? And could she prevent its happening the second time around? Now, a mysterious “Madame Zoya,” offers each of them a chance to relive any three weeks from the past. Will the road not taken prove a better path? Each woman will have to decide for herself as she follows the dream that got away...and each must choose the life that will truly satisfy the heart's deepest longings.",Jude Deveraux,2002-05-01,Pocket Books,420.0,Fiction
0345413903,The Murder Book,"When Los Angeles psychologist and sleuth Alex Delaware becomes embroiled in a long-unsolved case of brutal murder, he finds his own life and that of his longtime friend, homicide detective Milo Sturgis, at stake.",Jonathan Kellerman,2002,,548.0,Fiction
0385479484,The Short History of a Prince,"Walter McCloud is a boy with dreams unlike most. Introduced as a child to the genius of Balanchine and the lyricism of Tchaikovsky, Walter has always aspired to be a dancer. As he grows older, it becomes clear that despite his desire, he lacks the talent, and he faces the painful knowledge that his more gifted friends have already surpassed him. Soon, however, that pain is overshadowed when his older brother, Daniel, finds a strange lump on his neck and Walter realizes that a happy family can change overnight. The year that follows transforms the McClouds, as they try to hold together in the face of the fearful consequences of Daniel's illness, and Walter makes discoveries about himself and his friendships that will change him forever. Decades later, after Walter has left home and returned, he must come to terms with the memories of that year, and grapple once and for all with the challenge of carving out a place for himself in this all-too-familiar world. A moving story of the torments of sexuality and the redemptive power of family and friendship, The Short History of a Prince confirms Jane Hamilton's place as a preeminent novelist of our time.",Jane Hamilton,1999-03-16,Anchor,369.0,Fiction
0070064547,"Motherhood, the Second Oldest Profession",This kit is for caregivers who want to provide brain-related activities for seniors diagnosed with Alzheimers or Dementia.,Erma Bombeck,1983,McGraw-Hill Companies,266.0,Family & Relationships
0449222489,Tales from Margaritaville,"Vividly packed with restless dreamers, wild wanderers, and pure gypsy souls, this adventure arrives just in time to sell alongside the new Buffett book, Where Is Joe Merchant?, debuting in paperback in September.",Jimmy Buffett,1993,Fawcett,268.0,Fiction
0440224764,The Partner,"They hired him. They trusted him. Now they don't want justice--they want revenge.... For four years, Patrick had often wondered how it would feel if they caught him. Now he was terror-stricken. Practically naked and strapped down like an animal, he knew the next few hours would be insufferable.... Once he was a well-liked, well-paid young partner in a thriving Mississippi law firm. Then Patrick Lanigan stole ninety million dollars from his own firm--and ran for his life. For four years, he evaded men who were rich, powerful, and would stop at nothing to find him. Then, inevitably, on the edge of the Brazilian jungle, they finally tracked him down. Now Patrick is coming home. And in the Mississippi city where it all began, an extraordinary trial is about to begin. As prosecutors circle like sharks, as Patrick's lawyer prepares his defense, as Patrick's lover prays for his deliverance and his former partners wait for their revenge, another story is about to emerge. Because Patrick Lanigan, the most reviled white-collar criminal of his time, knows something that no one else in the world knows. He knows the truth....",John Grisham,1998,Dell,490.0,Fiction
0446610542,The Bachelor,"Foreign correspondent Roman Chandler has always prized his freedom above all else. Now losing a coin toss has sealed this youngest brother's fate. Finding someone to escort down the aisle is the easy part-every wannabe bride in sleepy Yorkshire Falls is itching to get hitched to this gorgeous, globe-trotting Chandler man. But Roman still lusts after the woman who got away. Stunning heartbreaker Charlotte Bronson has come home to put down roots and get her erotic lingerie business off the ground. She wants a man that won't go chasing off to the far corners of the earth for a breaking news story. He wants her to say ""I do.""",Carly Phillips,2002-07-01,Forever,336.0,Fiction
0515136530,Key of Valor,"A woman’s quest for courage opens her heart to love in the third Key Trilogy novel from #1 New York Times bestselling author Nora Roberts. Growing up, Zoe McCourt did not have an easy life—some might call it “disadvantaged.” A hairstylist from a West Virginia trailer park, she ended up in beautiful Pleasant Valley, Pennsylvania, by sheer determination. How she ended up on a quest for a key to unlock the soul of a warrior demigoddess is another story… Invited to an imposing estate overlooking the town, she met Malory Price and Dana Steele. Each woman was at a crossroads in her life, each facing an uncertain future. And a mysterious couple offered them the chance of a lifetime: a million dollars each if they could free the trapped souls of three mythological sisters—an artist, a bard, and a warrior. Malory and Dana had to reach deep inside themselves to find their keys—and not without paying a price. Now, it has become Zoe’s quest. As a single mother, she has more to risk, more to lose. But her courage in the face of overwhelming odds cannot be underestimated. A nurturer to her son, a defender of her friends, she must confront dark forces amassed against her to make all of their dreams come true… Don’t miss the other books in the Key Trilogy Key of Light Key of Knowledge",Nora Roberts,2003-12-30,Penguin,358.0,Fiction
0380711524,See Jane Run,"Jane Whittaker has awakened to a nightmare. She doesn't know her name, her age . . .or even what she looks like. Frightened and confused, she wanders the streets of Boston wearing a blood-soaked dress-and carrying $10,000 in her pocket. Her life has become a vacuum--her past vanished. . .or stolen. And all that remains is a handsome, unsettling stranger who claims to be her husband, whispered rumors about a dead child whom she cannot recall. . .and a terrifying premonition that something truly horrible is about to occur. Jane Whittaker has awakened to a nightmare. She doesn't know her name, her age . . .or even what she looks like. Frightened and confused, she wanders the streets of Boston wearing a blood-soaked dress-and carrying $10,000 in her pocket. Her life has become a vacuum--her past vanished. . .or stolen. And all that remains is a handsome, unsettling stranger who claims to be her husband, whispered rumors about a dead child whom she cannot recall. . .and a terrifying premonition that something truly horrible is about to occur.",Joy Fielding,1992-09-01,Avon,416.0,Fiction
042516098X,Hornet's Nest,"Patricia Cornwell turns from forensics to police procedures in Hornet's Nest. The gritty, heroic life of big-city police is seen through the eyes of three leading crimefighters from Charlotte, North Carolina--Police Chief Judy Hammer, Deputy Chief Virginia West, and ambitious young reporter Andy Brazil.",Patricia Cornwell,1998-02-01,Penguin,388.0,Fiction
034537522X,The Book of Lost Tales: Part Two,"“Tolkien devotees will no doubt rejoice. . . . Christopher Tolkien shows himself to be his father’s son, delving into the question of Elvish genealogies. . . . He gives the reader histories of each character’s name as it evolved in the course of Tolkien’s revisions.”—The New York Times Book Review This fascinating second part of The Book of Lost Tales features the tales of Beren and Lúthien, Túrin and the Dragon, and the only full narratives of the Necklace of the Dwarves and the Fall of Gondolin. Essential reading for Middle-earth aficionados, each tale is followed by commentary from editor Christopher Tolkien. Also included is extensive information on the names and vocabulary in the earliest Elvish languages. “The Tales will be appreciated by those who have read The Silmarillion and wish to examine how Tolkien improved his story and style from their original form, and how eventually The Lord of the Rings came to stand independently with only a few hints from the early mythology.”—British Book News",J.R.R. Tolkien,1992-04-22,Del Rey,402.0,Fiction
0804112975,,,,,,,
0880381752,Dragons of Spring Dawning,"Finally armed with dragonlances, a group of heroes, composed of a knight, barbarian, dwarf, and half-elf, face a deadly showdown with the evil dragons and Takhisis, the Queen of Darkness.","Margaret Weis, Tracy Hickman",1985,,379.0,Dragons
0805063897,Nickel and Dimed,"Curious to see how anyone can live on minumum wage, the author travels the country working at low-paying jobs.",Barbara Ehrenreich,2002,Macmillan,244.0,Business & Economics
0060933429,A Ship Made of Paper,"A New York Times Bestseller After a shattering incidence of violence in New York City, Daniel Emerson has returned to the Hudson River town where he grew up. There, along with Kate Ellis and her daughter, Ruby, he settles into the kind of secure and comfortable family life he longed for during his emotionally barren childhood. But then he falls in love with Iris Davenport, the black woman whose son is Ruby's best friend. During a freak October blizzard, Daniel is stranded at Iris's house, and they spend the night together -- the beginning of a sexual liaison that eventually imperils all their relationships, Daniel's profession, their children's well-being, their own race-blindness, and their view of themselves as essentially good people. And the emotional stakes are raised even higher when Iris's husband, Hampton, suffers a devastating accidental injury at Daniel's hands.",Scott Spencer,2004-03,Harper Collins,370.0,Fiction
0440225922,The Poyson Garden,"The letter came in secret, with a pearl eardrop from an aunt long thought dead, resurrecting the forbidden past. Banished by her spiteful half sister, Queen Mary, to Hatfield House in the English countryside, twenty-five-year-old Princess Elizabeth cannot refuse the summons. The Boleyns are in grave danger. And Elizabeth, daughter of Anne Boleyn, is marked for death by a master poisoner whose reign of terror may have royal sanction. With her few loyal retainers, Elizabeth escapes to Kent. Here, in her ancestral Hever Castle, now held by the Queen's loyalists, Elizabeth seeks to unravel the plot against her. And here, in the embrace of intrigue and betrayal, the princess must find a brilliant, powerfully connected killer--before the killer finds her....",Karen Harper,2000-01-11,Dell,322.0,Fiction
0375422188,The Full Cupboard of Life,"More from the No. 1 Ladies' Detective Agency as we revisit Mma Ramotswe and her friends in Gaborone, capital city of Botswana. Among other concerns, Mma Ramotswe must determine the true motives of several suitors for a wealthy lady.",Alexander McCall Smith,2003,Pantheon,216.0,Fiction
0743442652,The Pink Magnolia Club,"Holly Weeks, Maggie Prescott, and Grace Hardeman are attending the same charity wedding gown sale when they meet each other for the first time. As their bonds strengthen, these different women will face the good times and the bad together, with humor, dignity, and the tireless support of their true friendship.",Geralyn Dawson,2002,,384.0,Fiction
0671496786,,,,,,,
0440184053,Summer's End,"Deanna was eighteen when she married a handsome Frenchman, attorney Marc-Edouard Duras. Now, at thirty-seven, she should be happy with Marc, her elegant home in San Francisco, and their teenage daughter, Pilar. But one summer changes it all when she realizes her failing marriage is a trap she must escape.",Danielle Steel,1985-05-01,Dell,385.0,Fiction
1551664879,Reunion,"The facts are public knowledge: five people murdered. The killer, the press named Prince Charming, left each victim a rose. But there is another fact not made public. Gabriel Donner know that fact and can't figure out why. He can't go to the police because he knows more than any innocent man should. Instead he seeks out Laura Dane, a psychic who has worked on cases like this before.",Sharon Sala,1999,MIRA,392.0,Fiction
0553582763,By the Light of the Moon,"Three traveling companions--artist Dylan O'Conner, his autistic brother Shep, and Jillian Jackson, a stand-up comic--are on the run, one step ahead of deadly pursuers, as they race to uncover the meaning of a vicious violation committed against them.",Dean Koontz,2003,Bantam,496.0,Fiction
0553292722,Still Waters,"The deepest waters hide the darkest secrets.... When the body of a murdered man literally falls at Elizabeth Stuart's feet, she's able to wash away the blood--but not the terror. Unwelcome newcomers to Still Creek, Minnesota, she and her troubled teenage son are treated with suspicion by the locals, including the sheriff. Yet nothing will stop her from digging beneath the town's placid surface for the truth—except the killer. Running from a messy divorce, Elizabeth believed buying a small-town newspaper offered a fresh start for herself and her son. But idyllic Still Creek, nestled in the heart of lush Amish farmlands, hides secrets dangerous enough to push someone to commit murder. Now Elizabeth must risk everything to save herself and her son, and to unmask the killer...before the current of evil flowing through Still Creek drags her under. When Elizabeth Stuart searched for a quiet, peaceful home for herself and her son, Still Creek seemed perfect. Nestled in the heart of lush Amish farmlands, this small, idyllic Minnesota town would allow her to put a shattering divorce behind her. But the locals were noticeably cool to the newcomer—who was rumored to be a gold-digger—especially when she started stirring up controversy with her newspaper. And now when a murdered body literally falls at her feet, she has a slight credibility problem...particularly with the arrogant sheriff whose blue eyes seem to know her darkest secrets. An ex-pro athlete who had returned to Still Creek a hero, Sheriff Dane Jantzen doesn't have much use for the media—especially not in the form of this glamorous, gutsy outsider who spells trouble with every word she prints. So when she becomes his suspect in a vicious crime, the last thing Dane expects is the jolt of attraction at their every encounter. Elizabeth would soon challenge Dane's every assumption, including the one that he's better off without love. But as they risk everything to uncover the truth, the current of evil that contaminates Still Creek threatens to pull them both under...",Tami Hoag,1992-10-01,Bantam,466.0,Fiction
0061092533,,,,,,,
0440212561,Outlander,"#1 NEW YORK TIMES BESTSELLER • The first book in Diana Gabaldon’s acclaimed Outlander saga, the basis for the Starz original series. One of the top ten best-loved novels in America, as seen on PBS’s The Great American Read! Unrivaled storytelling. Unforgettable characters. Rich historical detail. These are the hallmarks of Diana Gabaldon’s work. Her New York Times bestselling Outlander novels have earned the praise of critics and captured the hearts of millions of fans. Here is the story that started it all, introducing two remarkable characters, Claire Beauchamp Randall and Jamie Fraser, in a spellbinding novel of passion and history that combines exhilarating adventure with a love story for the ages. Scottish Highlands, 1945. Claire Randall, a former British combat nurse, is just back from the war and reunited with her husband on a second honeymoon when she walks through a standing stone in one of the ancient circles that dot the British Isles. Suddenly she is a Sassenach—an “outlander”—in a Scotland torn by war and raiding clans in the year of Our Lord . . . 1743. Claire is catapulted into the intrigues of a world that threatens her life, and may shatter her heart. Marooned amid danger, passion, and violence, Claire learns her only chance of safety lies in Jamie Fraser, a gallant young Scots warrior. What begins in compulsion becomes urgent need, and Claire finds herself torn between two very different men, in two irreconcilable lives.",Diana Gabaldon,1992-06-02,Dell,868.0,Fiction
014044100X,The Epic of Gilgamesh,"N. K. Sandars's landmark translation of one of the first and greatest works of Western literature A Penguin Classic Gilgamesh, King of Uruk, and his companion Enkidu are the only heroes to have survived from the ancient literature of Babylon, immortalized in this epic poem that dates back to the third millennium BC. Together they journey to the Spring of Youth, defeat the Bull of Heaven and slay the monster Humbaba. When Enkidu dies, Gilgamesh’s grief and fear of death are such that they lead him to undertake a quest for eternal life. A timeless tale of morality, tragedy and pure adventure, The Epic of Gilgamesh is a landmark literary exploration of man’s search for immortality. N. K. Sandars’s lucid, accessible translation is prefaced by a detailed introduction that examines the narrative and historical context of the work. In addition, there is a glossary of names and a map of the Ancient Orient. For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.",,1960-12-30,Penguin,134.0,Poetry
0373196318,Lionhearted,"A New York Times Bestselling AuthorAs the holiday season approached, the residents of Jacobsville were whispering about Janie Brewster's hopeless crush on Leo Hart. Up till now, all her efforts to lasso the dynamic cattleman had crumbled, but this time the starry-eyed debutante had come up with the perfect self-improvement campaign to dazzle Leo - she'd become a courageous cowgirl! So why did her transformation seem to rouse Leo's formidable temper more than ever?",Diana Palmer,2002,Silhouette,0.0,Cowboys
0451197747,The Deep End of the Ocean,Beth Cappadora's life and family changes dramatically when her three-year-old son suddenly vanishes.,Jacquelyn Mitchard,1999,Signet Book,832.0,Fiction
