ISBN,title,description,authors,publish_date,publisher,number_of_pages,subjects
0515134473,Burnt Offerings,"Anita Blake is a vampire hunter. But when someone else sets his sights on her prey, she must save them both from the inferno.",Laurell K. Hamilton,2002-09-24,Penguin,404.0,Fiction
0060176156,Up Island,"If there was ever one woman who knew what was important, that woman was Molly Bell Redwine. From childhood, Molly was taught by her charismatic, demanding mother that ""family is everything."" But in what seems like an instant, Molly discovers that family can change without warning. Her husband of more than twenty years leaves her for a younger woman, her domineering mother dies, and her Atlanta clan scatters to the four winds. In a heartbeat Molly is set adrift. Devasting by her crumbling world, Molly takes refuge with a friend on Martha's Vineyard where she tries to come to terms with who she really is. After the summer season, Molly decides to stay on in this very different world, renting a small cottage on a remote up-island pond. As Molly's stay up island widens the distance between her and her old life in Atlanta, she lets go of her outworn notions of family and begins to become part of a strange -- and very real -- new family. As the long Vineyard winter closes in, she braces herself for the search for renewal, identity, and strength, until the healing spring finally comes.",Anne Rivers Siddons,1997-05-29,Harper,364.0,Fiction
0671041789,The Green Mile,"The #1 New York Times bestselling dramatic serial novel and inspiration for the Oscar-nominated film of the same name starring Tom Hanks, the “literary event” (Entertainment Weekly) of The Green Mile is now available in its entirety. When The Green Mile first appeared, serialized as one volume per month, Stephen King’s The Green Mile was an unprecedented publishing triumph: all six volumes ended up on the New York Times bestseller list—simultaneously—and delighted millions of fans the world over. Welcome to Cold Mountain Penitentiary, home to the Depression-worn men of E Block. Convicted killers all, each awaits his turn to walk the Green Mile, keeping a date with “Old Sparky,” Cold Mountain’s electric chair. Prison guard Paul Edgecombe has seen his share of oddities in his years working the Mile. But he’s never seen anyone like John Coffey, a man with the body of a giant and the mind of a child, condemned for a crime terrifying in its violence and shocking in its depravity. In this place of ultimate retribution, Edgecombe is about to discover the terrible, wondrous truth about Coffey, a truth that will challenge his most cherished beliefs...and yours.",Stephen King,1999-11-01,Pocket Books,548.0,Fiction
0345339711,The Two Towers,"The middle novel in The Lord of the Rings—the greatest fantasy epic of all time—which began in The Fellowship of the Ring, and which reaches its magnificent climax in The Return of the King. Nominated as one of America’s best-loved novels by PBS’s The Great American Read The Fellowship is scattered. Some brace hopelessly for war against the ancient evil of Sauron. Others must contend with the treachery of the wizard Saruman. Only Frodo and Sam are left to take the One Ring, ruler of the accursed Rings of Power, to be destroyed in Mordor, the dark realm where Sauron is supreme. Their guide is Gollum, deceitful and obsessive slave to the corruption of the Ring.",J.R.R. Tolkien,1986-08-12,Del Rey,417.0,Fiction
0425124347,The Bad Place,"Terrified when he keeps awakening in unfamiliar places, Frank Pollard begs Nick and Julie Dakota, a husband-and-wife team of detectives, to watch where he goes in his sleep. Reissue. NYT.",Dean R. Koontz,1990,Berkley Publishing Group,417.0,Fiction
0312971125,Crazy for You,A bored high school art teacher dumps her football-coach boyfriend and embarks on a mayhem-filled search for happiness that lands her in trouble with the law and sends her into the arms of the one man in her small Ohio town she should probably avoid.,Jennifer Crusie,2000-02-15,Macmillan,340.0,Fiction
0671001795,Two for the Dough,"Chasing Kenny Mancuso, who fled after inadvertently shooting his best friend, New Jersey bounty hunter Stephanie Plum becomes involved in an all-out manhunt for gunrunners and illegal weapons and is pursued by vice cop Joe Morelli. Reissue.",Janet Evanovich,1996,Simon and Schuster,342.0,Fiction
0345384466,The Witching Hour,"NEW YORK TIMES BESTSELLER • From the beloved author of the Vampire Chronicles, the first installation of her spellbinding Mayfair Chronicles—the inspiration for the hit television series! “Extraordinary . . . Anne Rice offers more than just a story; she creates myth.”—The Washington Post Book World Rowan Mayfair, a beautiful woman, a brilliant practitioner of neurosurgery—aware that she has special powers but unaware that she comes from an ancient line of witches—finds the drowned body of a man off the coast of California and brings him to life. He is Michael Curry, who was born in New Orleans and orphaned in childhood by fire on Christmas Eve, who pulled himself up from poverty, and who now, in his brief interval of death, has acquired a sensory power that mystifies and frightens him. As these two, fiercely drawn to each other, fall in love and—in passionate alliance—set out to solve the mystery of her past and his unwelcome gift, an intricate tale of evil unfolds. Moving through time from today’s New Orleans and San Francisco to long-ago Amsterdam and a château in the Louis XIV’s France, and from the coffee plantations of Port au Prince, where the great Mayfair fortune is made and the legacy of their dark power is almost destroyed, to Civil War New Orleans, The Witching Hour is a luminous, deeply enchanting novel. The magic of the Mayfairs continues: THE WITCHING HOUR • LASHER • TALTOS",Anne Rice,1993-03-22,Ballantine Books,1058.0,Fiction
0886773784,Arrows of the Queen,"Follows the adventures of Talia as she trains to become a Herald of Valdemar in the first book in the classic epic fantasy Arrows trilogy Chosen by the Companion Rolan, a mystical horse-like being with powers beyond imagining, Talia, once a runaway, has now become a trainee Herald, destined to become one of the Queen’s own elite guard. For Talia has certain awakening talents of the mind that only a Companion like Rolan can truly sense. But as Talia struggles to master her unique abilities, time is running out. For conspiracy is brewing in Valdemar, a deadly treason that could destroy Queen and kingdom. Opposed by unknown enemies capable of both diabolical magic and treacherous assassination, the Queen must turn to Talia and the Heralds for aid in protecting the realm and insuring the future of the Queen’s heir, a child already in danger of becoming bespelled by the Queen’s own foes.",Mercedes Lackey,1987-03-03,National Geographic Books,0.0,Fiction
044922368X,Lovers and Liars,"Photographer Pascal Lamartine and reporter Gini Hunter are sharing the explosive story of a lifetime. But beyond the scandalous web of deceit, betrayal, and desire they are about to expose, Gini and Pascal must confront their own long-ago love affair and its volatile end.",Sally Beauman,1995,Ivy Books,644.0,Fiction
0425192768,The Dare,"Alyssa, maid of honor to her best friend Mindy, agrees to infiltrate the groom's bachelor party but runs into trouble with the best man. However, when the straitlaced Cooper accepts Alyssa's challenge to a game of Truth or Dare, all bets are off. Original.",Elda Minger,2003,Berkley,0.0,Bachelor parties
0060084456,Chasing Rumi,"Inspired by the poetry of Rumi, the great Sufi mystic, a restless young man heads out on a epic voyage of the heart that takes him from the hills of Florence to the mosques of Konya, Turkey, and into the heart of religious mysticism.",Roger Housden,2002-10-01,HarperOne,144.0,Fiction
0060930004,The Distinguished Guest,"The moving story of a mother and son that touches the deepest concerns about love, art, family, and life Lily Maynard is proud, chilly, difficult, and has become a famous writer at age seventy-two. Now, stricken with Parkinson's disease and staying with her architect son Alan, Lily must cope with her fading powers as well as with disturbing memories of the events that estranged her from her children and ended her marriage. For Alan, her visit raises old questions about his relationship with her, about the choices he has made in his own life, and about the nature of love, disappointment, and grief. Profound and moving, The Distinguished Guest reveals a family trying to understand the meaning of its life together, while confronting inevitable loss and the vision of an immeasurably altered future.",Sue Miller,1999-01-08,Harper Collins,276.0,Fiction
0446605980,The Last Day,An apocalyptic thriller centered around a mysterious woman with extraordinary powers.,Glenn Kleier,1998-09-01,Vision,628.0,Fiction
0446609404,Cradle and All,"In Boston, a young woman finds herself pregnant--even though she is still a virgin. In Ireland, another young woman discovers she is in the same impossible condition. And in cities all around the world, medical authorities are overwhelmed by epidemics, droughts, famines, floods, and worse. It all feels like a sign that something awful is coming. Anne Fitzgerald, a former nun turned private investigator, is hired by the Archdiocese of Boston to investigate the immaculate conceptions. Even as she comes to care about and trust the young women, she realizes that both are in great danger. Terrifying forces of light and darkness are gathering. Stepping into uncharted territory where the unknown is just the beginning, Anne must discover the truth--to save the young women, to save herself, and to protect the future of all mankind.",James Patterson,2001-02-01,Vision,384.0,Fiction
0380731851,Mystic River,"When they were children, Sean Devine, Jimmy Marcus, and Dave Boyle were friends. But then a strange car drove up their street. One boy got in the car, two did not, and something terrible happened -- something that ended their friendship and changed all three boys forever. Twenty-five years later, Sean is a homicide detective. Jimmy is an ex-con. And Dave is trying to hold his marriage together and keep his demons at bay-demons that urge him to do horrific things. When Jimmy's daughter is found murdered, Sean is assigned to the case. His investigation brings him into serious conflict with Jimmy. And then there is Dave, who came home covered in someone else's blood the night Jimmy's daughter died. While Sean attempts to use the law to return peace and order to the neighborhood, Jimmy finds his need for vengeance pushing him ever closer to a moral abyss from which he won't be able to return. A tense and unnerving psychological thriller, Mystic River is also an epic novel of love, loyalty, faith, and family.",Dennis Lehane,2002-04-02,HarperTorch,500.0,Fiction
0446360589,The Burden of Proof,"Turow's acclaimed second novel, which topped international bestseller lists, is now available in trade paperback. Sandy Stern, the brilliant defense attorney from Presumed Innocent, faces an event so emotionally shattering that no part of his life is left untouched. It reveals a family caught in a maelstrom of hidden crimes, shocking secrets, and warring passions.",Scott Turow,1991-06-01,Grand Central Publishing,580.0,Fiction
0373691300,Riley,"Riley by Lori Foster released on May 25, 2003 is available now for purchase.",Lori Foster,2003,Harlequin Treasury-Harlequin Temptation 90s,230.0,Fiction
0805068015,Eva Moves the Furniture,"""In the shadow of World War II, Eva studies nursing in Glasgow, tending to the injured soldiers. But when she falls in love with a young plastic surgeon, her companions seem to have a very different idea as to her fate, and once again she finds herself unable to resist their pull.""--BOOK JACKET.",Margot Livesey,2001-09-11,Macmillan,242.0,Fiction
0515102652,The Cat Who Talked to Ghosts,"Jim Qwilleran and his cats Koko and Yum Yum try to solve a haunting mystery in a historic farmhouse in this New York Times bestseller in the Cat Who series. When Mrs. Cobb heard unearthly noises in the antique-filled farmhouse, she called Jim Qwilleran for help. But he was too late. It looked as if his kindly ex-housekeeper had been frightened to death—but by whom? Or what? Now Qwilleran’s moved into the historic farmhouse with his two cat companions—and Koko the Siamese is spooked. Is it a figment of feline imagination—or the clue to a murder in Moose County? And does Qwilleran have a ghost of a chance of solving this haunting mystery?",Lilian Jackson Braun,1990-09-01,Penguin,292.0,Fiction
0821767240,An Unwilling Bride,"Content with her independent life as a teacher, free from the bonds of matrimony, Beth Armitage suddenly finds herself trapped in a betrothal to the rakish Lucien de Vaux, Marquess of Arden, who must marry to secure his inheritance.",Jo Beverley,2001,Zebra Books,356.0,Fiction
0802131786,Tropic of Cancer,The account of a young writer and his friends in free-wheeling Paris.,Henry Miller,1961,,360.0,Fiction
0141000198,Bridget Jones's Diary,"Chronicles a year in the life of Bridget Jones, a single, thirtysomething woman on a perpetual quest for self-improvement, as she struggles to cope with relationships, weight control, and the other baffling complexities of modern life.",Helen Fielding,2001,Penguin,292.0,Fiction
067155302X,Harvest,"Medical resident Dr. Abby Matteo is elated when the elite cardiac transplant team at Boston's Bayside Hospital taps her as a potential recruit. But faced with a tormenting life-and-death decision, Abby helps direct a crash victim's harvested heart to a dying teenager -- instead of the wealthy older woman who was supposed to receive it. The repercussions leave Abby shaken and plagued with self-doubt. Suddenly, a new heart appears, and the woman's transplant is completed. Then Abby makes a terrible discovery. The donor records have been falsified -- the new heart has not come through the proper channels. Defying the hospital's demands for silence, she begins her own investigation that reveals a murderous, unthinkable conspiracy. Every move Abby makes spawns a vicious backlash...and on a ship anchored in the waters of Boston harbor, the grisly truth lies waiting.",Tess Gerritsen,1997-08-01,Pocket Books,372.0,Fiction
0345413350,The Golden Compass,"Accompanied by her daemon, Lyra Belacqua sets out to prevent her best friend and other kidnapped children from becoming the subject of gruesome experiments in the Far North.",Philip Pullman,1997,Del Rey,372.0,Fiction
0373032838,Foreign Affair,"Foreign Affair by Eva Rutland released on Aug 25, 1993 is available now for purchase.",Eva Rutland,1993,Harlequin Treasury-Harlequin Romance,196.0,Fiction
0380795833,Upon a Wicked Time,"Young Tessa Astley fell in love with the rakish Duke of Kittridge after one kiss. Now, her fairy tale seems to come true when she weds the handsome lord. Only Jered Mandeville doesn't want a soulmate, just a duchess to beget heirs. So Tessa starts a campaign to win her husband's heart. She might be able to convince the duke to fell again, once upon this wicked time.",Karen Ranney,1998-12-01,Avon,384.0,Fiction
0671867091,Remember Me,"A killer turns a young family's dream holiday into an unfathomable nightmare in bestselling author Mary Higgins Clark's Remember Me. Menley Nichols and her husband, Adam, a criminal attorney, rent a house on Cape Cod, in the hope of restoring their faltering marriage. The birth of their daughter, Hannah, has revitalized their relationship, but Menley has never stopped blaming herself for the accidental death of her two-year-old son. The serenity of the Cape promises a new start. But when they visit Remember House, an eighteenth-century landmark with a sinister past, strange incidents force Menley to relive the accident that killed her son, and she begins to fear for Hannah's safety. Then Adam takes on a client suspected of murder when his wealthy young bride of only three months drowns in a storm—and the family is drawn into a rising tide of terror. A confrontation on a dark, rain-swept beach leads to a harrowing climax that only Mary Higgins Clark could have created.",Mary Higgins Clark,1995-05-01,Pocket Books,356.0,Fiction
0380709546,Ramona the Pest,"Ramona is off to kindergarten, and it's the greatest day of her life. So why is she sitting on the bench while the rest of the students play the game gray duck? Laughs and minor upsets abound in an enormously popular story starring the one and only Ramona Quimby!",Beverly Cleary,1992-02-01,HarperCollins,196.0,Juvenile Fiction
0618231617,Almost,"A story about starting over and looking back, about the pain of staying and the consequences of leaving, and about a woman's longing for children, ""Almost"" presses readers to wonder how much responsibility they bear for other people's happiness. By this riveting novel's end, Sophy has it all figured out--almost.",Elizabeth Benedict,2002,Mariner Books,0.0,Fiction
0440975344,Rumble Fish,Rusty-James wants to be as great a street-fighter as his older brother until Bill Wilcox suddenly pulls a knife on him.,S. E. Hinton,1989,Laurel Leaf,146.0,Juvenile Fiction
0345383230,Photographing Fairies,"An early twentieth-century photographer, a blustering country police constable, and Arthur Conan Doyle become embroiled in a bizarre quest to prove the existence of faeries. Reprint.",Steve Szilagyi,1993,,321.0,Fiction
0425180964,The Bear and the Dragon,"Don't Miss the Original Series Tom Clancy's Jack Ryan Starring John Krasinski! President Jack Ryan faces a world crisis unlike any he has ever known in Tom Clancy's extraordinary #1 New York Times bestseller. A high-level assassination attempt in Russia has the newly elected Ryan sending his most trusted eyes and ears—including antiterrorism specialist John Clark—to Moscow, for he fears the worst is yet to come. And he’s right. The attempt has left the already unstable Russia vulnerable to ambitious forces in China eager to fulfill their destiny—and change the face of the world as we know it...",Tom Clancy,2001-08-01,Penguin,1156.0,Fiction
0316096199,Lucky,"In a memoir hailed for its searing candor and wit, Alice Sebold reveals how her life was utterly transformed when, as an eighteen-year-old college freshman, she was brutally raped and beaten in a park near campus. What propels this chronicle of her recovery is Sebold's indomitable spirit-as she struggles for understanding (""After telling the hard facts to anyone, from lover to friend, I have changed in their eyes""); as her dazed family and friends sometimes bungle their efforts to provide comfort and support; and as, ultimately, she triumphs, managing through grit and coincidence to help secure her attacker's arrest and conviction. In a narrative by turns disturbing, thrilling, and inspiring, Alice Sebold illuminates the experience of trauma victims even as she imparts wisdom profoundly hard-won: ""You save yourself or you remain unsaved.""",Alice Sebold,2002,Back Bay Books,276.0,Biography & Autobiography
0590956159,In the Time of Dinosaurs,"The young animorphs discover that they can transform themselves into any animal, even the extinct dinosaurs.",K. A. Applegate,1998,Scholastic Paperbacks,229.0,Extraterrestrial beings
0380800268,In Your Arms,"Orphaned by a tragic accident, sixteen-year-old Amalie Courtland set sail from America for a new life in England with her godmother. What she didn't expect to find was Lady Winford's handsome rogue of a grandson, Robert Holt Braxton, Earl of Deverell. Immediately smitten by Holt's careless good looks and smoldering blue eyes, Amalie's naÏve young heart fell in love. Little did she know Holt was trying to resist his own temptation -- by having his grandmother take Amalie away. Years later, Holt is shocked by the change in the one-provincial Amalie. The tawny-skinned enchantress with raven hair and lustrous green eyes has become a cool, composed beauty. Soon Amalie is lost in the arms of this experienced rake as they succumb to the tempestuous passion of their hearts and bodies. Then, when Holt learns of her brother's plot to destroy his business holdings, he suspects Amalie has betrayed him and he vows revenge. But not even he can deny the all-consuming storm of desire that threatens to drown them both... Orphaned by a tragic accident, sixteen-year-old Amalie Courtland set sail from America for a new life in England with her godmother. What she didn't expect to find was Lady Winford's handsome rogue of a grandson, Robert Holt Braxton, Earl of Deverell. Immediately smitten by Holt's careless good looks and smoldering blue eyes, Amalie's naive young heart fell in love. Little did she know Holt was trying to resist his own temptation-by having his grandmother take Amalie away. Years later, Holt is shocked by the change in the one-provincial Amalie. The tawny-skinned enchantress with raven hair and lustrous green eyes has become a cool, composed beauty. Soon Amalie is lost in the arms of this experienced rake as they succumb to the tempestuous passion of their hearts and bodies. Then, when Holt learns of her brother's plot to destroy his business holdings, he suspects Amalie has betrayed him and he vows revenge. But not even he can deny the all-consuming storm of desire that threatens to drown them both...",Rosemary Rogers,1999-12-08,Avon,390.0,Fiction
0060914653,The Unbearable Lightness of Being,"Set in Czechoslovakia in the 1960s, the story revolves around a young doctor who has a way with women and an aversion to politics. He suddenly finds himself caught up in his country's political turmoil and in a crisis of commitment with the women in his life.",Milan Kundera,1991,HarperCollins Publishers,314.0,Continental European fiction (Fictional works by one author).
042518045X,Unraveled Sleeve,"The art of needlecraft requires patience, discipline, and creativity. So, too, does the art of detection. Just ask Betsy Devonshire—who’s learning that life in a small-town needlecraft shop can reveal an unexpected knack for knitting…and a hidden talent for unraveling crime. Unraveled Sleeve Betsy Devonshire has settled into her new home in Excelsior, Minnesota, as owner of the town’s needlecraft shop. So why is she suffering from terrifying nightmares? She hasn’t a clue—but she thinks maybe it would help to get away for a while. With her friend Jill in tow, she heads north for a “stitch-in” at a remote, rustic lodge. But her nightmares only get worse—especially after she finds a dead woman no one else had seen. Then the body disappears—and she knows she won’t get any rest until she untangles the mysterious threads of the crime….",Monica Ferris,2001-07-01,Penguin,257.0,Fiction
