ISBN,title,description,authors,publish_date,publisher,number_of_pages,subjects
0380819627,In My Wildest Dreams,"Since she was a little girl, Celeste has had one burning desire:to marry Ellery Throckmorton. But what chance does a gardener's daughter have of capturing the heart of one of England's wealthiest gentlemen? However, the education she receives at the Distinguished Academy of Governesses enables Celeste to return to Blythe Hall with a refinement that complements her ravishing beauty—and makes her bold romantic dream more attainable. But, alas, temptation gets in the way . . . For wherever Celeste turns, it is not Ellery she encounters, but his serious, yet undeniably intriguing, older brother Garrick. The elder Throckmorton will have no one interfere with the younger's impending nuptials, and his meddling infuriates Celeste to no end. Still, she cannot disregard the fluttering of her heart whenever Garrick deigns to smile at her. And the passion she senses smoldering beneath his formidable control is tempting her in a manner a lady must never allow . . .",Christina Dodd,2001-10-02,Avon,390.0,Fiction
0553100157,Breakfast in Bed,"When a dashing mystery writer steps into Sloan Fairchild's bed-and-breakfast, she finds herself acting out scenes from his latest novel--in his arms. Their attraction is more than make-believe, but so is the conflict separating them, forcing Sloan to choose between a lover's embrace and a friend's loyalty. Copyright © Libri GmbH. All rights reserved.",Sandra Brown,1983,Bantam,252.0,Fiction
0446607711,The Simple Truth,"When cop-turned-attorney John Fiske comes to Washington to investigate his brother's murder, he unearths decades-old secrets and discovers the truth is anything but simple in this #1 New York Times bestselling thriller. It's never what it seems... Young attorney Michael Fiske broke the law when he took Rufus Harms's prison letter from the Supreme Court. But he also sealed his own fate. Suddenly everyone who has anything to do with Harms or his appeal mysteriously dies. Now Michael's brother John, a cop turned attorney, comes to Washington to find out why his brother was murdered--and what it had to do with a crime that Harms committed twenty-five years before. But the one man who can help John, the one man who knows what really happened more than two decades ago--and why--has escaped from prison and is running for his life.",David Baldacci,1998,Grand Central Publishing,548.0,Fiction
044017158X,Random Winds,,Belva Plain,1981,,536.0,Physicians
0525946063,"Past Lives, Future Healing","Citing unresolved issues from past lives as the root of many fears, illnesses, phobias, and relationship problems, the author considers the influences of previous existences and how to address them.","Sylvia Browne, Lindsay Harrison",2001,Penguin Group USA,237.0,"Body, Mind & Spirit"
0060532149,Bare Necessity,"Once Emily Miller thought that losing her boyfriend Declan would be the worst thing that could happen. Of course, that was before she learned that the lowlife cad had secretly mortgaged their dream house, run up their shared debts . . . and posted a picture of her on the internet that would make a rugby team blush. Still, she is coping masterfully, despite losing her home and her dignity -- until the local newspapers get wind of the story . . . So here she is -- homeless, jobless, loverless . . . and scandalous at thirty-two. Her best friend Cara thinks yoga, aromatherapy, and the perfect potion will turn Emily's karma around. Why not, Emily figures. It might help to attract that handsome stranger she's just barely met. Either that, or she'll hunt down the elusive Mr. Right herself. After all, there isn't much else that could possibly go wrong . . . And sometimes, when you've got absolutely nothing left to lose . . . that's when you get everything you ever wanted!",Carole Matthews,2003-04-15,Harper Collins,386.0,Fiction
0671867156,Pretend You Don't See Her,"Placed in the federal witness protection program after seeing a murder, Manhattan real-estate agent Lacey Farrell nevertheless must solve the case before she becomes the next victim.",Mary Higgins Clark,1997,Simon and Schuster,324.0,Fiction
0679723420,Pale Fire,"A darkly comic novel of suspense, literary idolatry and one-upmanship, and political intrigue from one of the leading writers of the twentieth century, the acclaimed author of Lolita. ""Half-poem, half-prose...a creation of perfect beauty, symmetry, strangeness, originality and moral truth. One of the great works of art of this century."" —Mary McCarthy, New York Times bestselling author of The Group An ingeniously constructed parody of detective fiction and learned commentary, Pale Fire offers a cornucopia of deceptive pleasures, at the center of which is a 999-line poem written by the literary genius John Shade just before his death. Surrounding the poem is a foreword and commentary by the demented scholar Charles Kinbote, who interweaves adoring literary analysis with the fantastical tale of an assassin from the land of Zembla in pursuit of a deposed king. Brilliantly constructed and wildly inventive, Vladimir Nabokov's witty novel achieves that rarest of things in literature—perfect tragicomic balance.",Vladimir Nabokov,1989-04-23,Vintage,321.0,Fiction
051513452X,The Lunatic Cafe,"Anita has fallen for the leader of a local pack of werewolves. She's survived a lot, but this love thing may kill her yet.",Laurell K. Hamilton,2002-09-24,Berkley,250.0,Fiction
0451183665,A Case of Need,"A Case of Need is Michael Crichton's award-winning debut novel, written shortly after he completed his medical internship. Set against the ever-building pressure and pace of a large Boston medical center, the tensions flare-and explode-when a surgical operation tragically ends in death, raising countless questions. Was it accidental malpractice? A violation of the Hippocratic oath? Or cold-blooded murder?","Michael Crichton, Jeffrey Hudson",1969,Signet Book,420.0,Fiction
0553250531,The Valley of Horses,"This unforgettable odyssey into the distant past carries us back to the awesome mysteries of the exotic, primeval world of The Clan of the Cave Bear, and to Ayla, now grown into a beautiful and courageous young woman. Cruelly cast out by the new leader of the ancient Clan that adopted her as a child, Ayla leaves those she loves behind and travels alone through a stark, open land filled with dangerous animals but few people, searching for the Others, tall and fair like herself. The short summer gives her little time to look, and when she finds a sheltered valley with a herd of hardy steppe horses, she decides to stay and prepare for the long glacial winter ahead. Living with the Clan has taught Ayla many skills but not real hunting. She finally knows she can survive when she traps a horse, which gives her meat and a warm pelt for the winter, but fate has bestowed a greater gift, an orphaned foal with whom she develops a unique kinship. One winter extends to more; she discovers a way to make fire more quickly and a wounded cave lion cub joins her unusual family, but her beloved animals don’t fulfill her restless need for human companionship. Then she hears the sound of a man screaming in pain. She saves tall, handsome Jondalar, who brings her a language to speak and an awakening of love and desire, but Ayla is torn between her fear of leaving her valley and her hope of living with her own kind.",Jean M. Auel,1984-11-01,Bantam,577.0,Fiction
0142000205,Icy Sparks,"A New York Times Notable Book and the March 2001 selection of Oprah's Book Club® ! Icy Sparks is the sad, funny and transcendent tale of a young girl growing up in the mountains of Eastern Kentucky during the 1950’s. Gwyn Hyman Rubio’s beautifully written first novel revolves around Icy Sparks, an unforgettable heroine in the tradition of Scout in To Kill a Mockingbird or Will Treed in Cold Sassy Tree. At the age of ten, Icy, a bright, curious child orphaned as a baby but raised by adoring grandparents, begins to have strange experiences. Try as she might, her ""secrets""—verbal croaks, groans, and physical spasms—keep afflicting her. As an adult, she will find out she has Tourette’s Syndrome, a rare neurological disorder, but for years her behavior is the source of mystery, confusion, and deep humiliation. Narrated by a grown up Icy, the book chronicles a difficult, but ultimately hilarious and heartwarming journey, from her first spasms to her self-acceptance as a young woman. Curious about life beyond the hills, talented, and energetic, Icy learns to cut through all barriers—physical, mental, and spiritual—in order to find community and acceptance. Along her journey, Icy faces the jeers of her classmates as well as the malevolence of her often-ignorant teachers—including Mrs. Stilton, one of the most evil fourth grade teachers ever created by a writer. Called willful by her teachers and ""Frog Child"" by her schoolmates, she is exiled from the schoolroom and sent to a children’s asylum where it is hoped that the roots of her mysterious behavior can be discovered. Here Icy learns about difference—her own and those who are even more scarred than she. Yet, it isn’t until Icy returns home that she really begins to flower, especially through her friendship with the eccentric and obese Miss Emily, who knows first-hand how it feels to be an outcast in this tightly knit Appalachian community. Under Miss Emily’s tutelage, Icy learns about life’s struggles and rewards, survives her first comical and heartbreaking misadventure with romance, discovers the healing power of her voice when she sings, and ultimately—takes her first steps back into the world. Gwyn Hyman Rubio’s Icy Sparks is a fresh, original, and completely redeeming novel about learning to overcome others’ ignorance and celebrate the differences that make each of us unique.",Gwyn Hyman Rubio,2001-03-08,Penguin,337.0,Fiction
0761129758,Amazing Gracie,"The co-founders of Three Dog Bakery describe how the rescue of Gracie, a deaf, partially blind, albino Great Dane pup, and her relationship with her owner, Dan Dye, led to the founding of their successful enterprise.","Dan Dye, Mark Beckloff",2003-01-01,Workman Publishing,257.0,Pets
0553263226,The Bourne Supremacy,,Robert Ludlum,1987,,660.0,Assassination
0963270702,The Satanic Verses,"Just before dawn one winter's morning, a hijacked aeroplane blows apart high above the English Channel and two figures tumble, clutched in an embrace, towards the sea- Gibreel Farishta, India's legendary movie star, and Saladin Chamcha, the man of a thousand voices. Washed up, alive, on an English beach, their survival is a miracle. But there is a price to pay. Gibreel and Saladin have been chosen as opponents in the eternal wrestling match between Good and Evil. But chosen by whom? And which is which? And what will be the outcome of their final confrontation?",Salman Rushdie,1992,Random House,69.0,Fiction
0449206459,The Hollow Hills,"A magnificent tale realized by premier novelist, Mary Stewart, here is the spellbinding, suspenseful story of how Merlin, the Enchanter, helped Arthur become king of all Britain, in an extraordinary story that brings the legend Merlin and his protege Arthur to glowing life. ""Enthralling."" LIBRARY JOURNAL From the Paperback edition.",Mary Stewart,1973,Fawcett,452.0,Fiction
0198607024,,,,,,,
0446525774,Saving Faith,"In the field of popular fiction David Baldacci is far ahead of the competition. Continuing his string of New York Times bestsellers, Baldacci presents his most electrifying story to date-a novel of nonstop action, vividly etched characters, and an astounding vision of the inner sanctums of our government. Not far from Washington, D.C., in a wooded area of Northern Virginia, a small house at the end of a gravel road serves a secret purpose. With its sophisticated security apparatus and hidden miniaturized cameras, it is being used by the FBI to interview one of the most important witnesses the agency has ever had, a young woman with an incredible story to tell. But a few people know about the secret meeting. And for them, a violent drama is about to begin. One man-a local private investigator named Lee Adams-has come to the house on the orders of his client. Another man, a hired killer, stakes out the house on orders from his powerful paymasters. And the witness, Faith Lockhart, is coming to tell the FBI everything she knows about the powerful lobbyist with whom she has worked, a man who manipulates U.S. government policy and who, in the process, made some very dangerous enemies. Then, before Faith can tell her story, the hit man pulls the trigger and the wrong victim falls. Now Faith Lockhart is on the run-from the most dangerous people in America-with Lee Adams, a man she doesn't know, yet must trust. A relentless chase novel that unfolds as both the FBI and a killer search for Faith and Lee, this is also a searing and utterly suspenseful tale of power gone mad in Washington, and of one woman's desperate attempt to break out of a web of corruption and terror that reaches much further than even she can know. In the hands of master storyteller David Baldacci, Saving Faith elevates the thriller to a new level and poses stunning questions about the rules we live by, the rules we are governed by-and what happens when some people make rules of their own...",David Baldacci,1999-11-01,Grand Central Publishing,464.0,Fiction
0449223604,,,,,,,
0786889667,The First Victim,"Lieutenant Lou Boldt, the Seattle cop who stars in Ridley Pearson'sdeservedly popular series, is a sharp and touching figure--perhaps the most believable police officer in current fiction. Early in this ninth book about his public and private life, Lou has to put on a bullet-resistant vest to lead a raid against some dangerous criminals. ""The vest was notphysically heavy, but its presence was,"" Pearson tells us.It meant battle; it meant risk. For Boldt a vest was a symbol of youth. It had been well over a year since he had worn one. Ironically, as he approached the hangar's north door at a light run behind his own four heavily armored ERT personnel, he caught himself worrying about his hands, not his life. He didn't want to smash up his piano hands in some close quarters skirmish...Boldt plays jazz piano one night a week in a local bar, and despite his concern for his hands, he takes every opportunity he can to get away from his desk and into the streets. But money pressures, caused by his wife's recent illness, also make him think about the possibility of a better-paying job in the private sector. Meanwhile, some extremely ruthless people are murdering illegal Chinese immigrant women and leaving their bodiesburied in newly dug graves. An ambitious local TV journalist named Stevie McNeal and the young Chinese woman she thinks of as her ""Little Sister"" risk their lives to investigate the killings, while Boldt and his team round up a most unusual array of suspects. This combination of hard-edged realism and softer sentiment has become Pearson's trademark, and once again it works smoothly.--Dick Adler",Ridley Pearson,2000-05-30,Hyperion,0.0,Fiction
0671759345,Ruby,"Ruby Landry finds her simple life in the Louisiana bayou changing when she meets and falls in love with Paul Tate, a man from the right side of the tracks. Simultaneous.",V.C. Andrews,1994-02-01,Pocket Books,448.0,Fiction
0385337639,Crow Lake,"Crow Lake is that rare find, a first novel so quietly assured, so emotionally pitch perfect, you know from the opening page that this is the real thing—a literary experience in which to lose yourself, by an author of immense talent. Here is a gorgeous, slow-burning story set in the rural “badlands” of northern Ontario, where heartbreak and hardship are mirrored in the landscape. For the farming Pye family, life is a Greek tragedy where the sins of the fathers are visited on the sons, and terrible events occur—offstage. Centerstage are the Morrisons, whose tragedy looks more immediate if less brutal, but is, in reality, insidious and divisive. Orphaned young, Kate Morrison was her older brother Matt’s protegee, her fascination for pond life fed by his passionate interest in the natural world. Now a zoologist, she can identify organisms under a microscope but seems blind to the state of her own emotional life. And she thinks she’s outgrown her siblings—Luke, Matt, and Bo—who were once her entire world. In this universal drama of family love and misunderstandings, of resentments harbored and driven underground, Lawson ratchets up the tension with heartbreaking humor and consummate control, continually overturning one’s expectations right to the very end. Tragic, funny, unforgettable, Crow Lake is a quiet tour de force that will catapult Mary Lawson to the forefront of fiction writers today.",Mary Lawson,2003-01-13,Dial Press Trade Paperback,306.0,Fiction
0767902076,Take Time for Your Life,"America's #1 personal coach offers an inspiring, practical, seven-step program to help you create the life you want. Step 1: If you think ""selfish"" is a dirty word, learn to practice extreme self-care--put yourself at the top of the list and everyone else will benefit! Step 2: If your schedule doesn't reflect your priorities, stop reacting to life and take control of what gets your time and attention. Step 3: Identify the things that drain you and eliminate them--people, places, and things--once and for all. Step 4: If you feel trapped by money, investing in your financial health will stop making you feel like a victim. Step 5: Kick the adrenaline habit! Identify the things that fuel you and discover healthy, new sources of energy. Step 6: If you feel lonely or isolated, learn how to surround yourself with high-quality relationships that support, challenge, and encourage you to be your best. Step 7: Don't let life get in the way of your spiritual well-being--connect to your inner wisdom and create a personal practice. Packed with useful exercises, checklists, personal stories, and a wealth of resources, Cheryl Richardson's program will show you how to step back, regain control, and make conscious decisions about the future you'd like to create. Take time for your life--and begin living a life that you love.",Cheryl Richardson,1999-12-28,Harmony,274.0,Self-Help
0140622179,Dubliners,"""Don't you think there is a certain resemblance between the mystery of the Mass and what I am trying to do?...To give people some kind of intellectual pleasure or spiritual enjoyment by converting the bread of everyday life into something that has a permanent artistic life of its own."" —James Joyce, in a letter to his brother With these fifteen stories James Joyce reinvented the art of fiction, using a scrupulous, deadpan realism to convey truths that were at once blasphemous and sacramental. Whether writing about the death of a fallen priest (""The Sisters""), the petty sexual and fiscal machinations of ""Two Gallants,"" or of the Christmas party at which an uprooted intellectual discovers just how little he really knows about his wife (""The Dead""), Joyce takes narrative places it had never been before.",James Joyce,1996,"Penguin Books, Limited (UK)",255.0,City and town life
0440400597,All-of-a-Kind Family,"Meet the All-of-a-Kind Family -- Ella, Henny, Sarah, Charlotte, and Gertie -- who live with their parents in New York City at the turn of the century. Together they share adventures that find them searching for hidden buttons while dusting Mama's front parlor and visiting with the peddlers in Papa's shop on rainy days. The girls enjoy doing everything together, especially when it involves holidays and surprises. But no one could have prepared them for the biggest surprise of all!",Sydney Taylor,1979,Yearling,196.0,Juvenile Fiction
0821772287,The Awakening,"The ""New York Times"" bestselling author delivers the fifth book of her Vampire series, which finds a couple in Salem, Massachusetts, haunted by a centuries-old evil. Original.",Shannon Drake,2003,Zebra Books,500.0,Fiction
0345391055,Disclosure,Sanders a computer tech at a computer company finds himself caught in a nightmarish web of deceit in which he is branded the villian.,Michael Crichton,1994,"Random House Digital, Inc.",511.0,Fiction
067976402X,Snow Falling on Cedars,"NATIONAL BESTSELLER • PEN/Faulkner Award Winner • A gripping, tragic, and densely atmospheric masterpiece of courtroom suspense—one that leaves us shaken and changed. ""Haunting .... A whodunit complete with courtroom maneuvering and surprising turns of evidence and at the same time a mystery, something altogether richer and deeper."" —Los Angeles Times San Piedro Island, north of Puget Sound, is a place so isolated that no one who lives there can afford to make enemies. But in 1954 a local fisherman is found suspiciously drowned, and a Japanese American named Kabuo Miyamoto is charged with his murder. In the course of the ensuing trial, it becomes clear that what is at stake is more than a man's guilt. For on San Pedro, memory grows as thickly as cedar trees and the fields of ripe strawberries—memories of a charmed love affair between a white boy and the Japanese girl who grew up to become Kabuo's wife; memories of land desired, paid for, and lost. Above all, San Piedro is haunted by the memory of what happened to its Japanese residents during World War II, when an entire community was sent into exile while its neighbors watched.",David Guterson,1995-09-26,National Geographic Books,0.0,Fiction
0451159098,Prime Evil,"This collection of twelve original horror tales includes contributions by such noted writers of the genre as Stephen King, Dennis Etchison, Clive Barker, Ramsey Campbell, and Peter Straub",Douglas E. Winter,1989,Signet Book,380.0,Fiction
0446601241,,,,,,,
0553295780,Fugitive Nights,"The New York Times blockbuster from the author of The Golden Orange and The Glitter Dome. Determined to make her way as a P.I., ex-police officer Breda Burrows proves her mettle as she follows a fugitive from remote desert canyons to the golden boulevards of Palm Springs, from funeral parlors to swank hotels, from celebrity golf tournaments to high-speed chases.",Joseph Wambaugh,1992-12,Bantam,386.0,Fiction
0515110396,Compelling Evidence,"""Steve Martini has written a wonderfully crafted and clever courtroom thriller. We unquestionably have a new literary lion in the fictional crime genre."" --Vincent Bugliosi ""In the tradition of great courtroom dramas, Steve Martini's Compelling Evidence is a taut, tense tale that I simply could not put down."" --Dominick Dunne ""Sets a standard for suspenseful, intelligent courtroom drama that will be hard to equal. It's by far the best of the genre I've ever seen . . . Absolutely thrilling."" --Clifford Irving ""Terrific and intriguing legal drama . . . thoroughly entertaining. It's great!"" --Melvin Belli ""Superb . . . truly on a level with Presumed Innocent."" --F. Lee Bailey",Steve Martini,1993,Jove,454.0,Fiction
0449131793,Barrier Island,"There are two kinds of men in Mississippi. They make natural enemies. And sometimes, but only if the balance between strength and weakness tips too far, unnatural allies. Tucker Loomis is a hard and dangerous man with a ruthlessness all West Bay fears and respects, and an improbable amount of money. Wade Rowley is a common man who aspires to honor but gets caught up in the footwork of a skilled swindler. In a pitiless game, with a few harsh rules and just one way of keeping score, the wrong man will die. And another will get away with more than murder. ""Lively, gritty . . . complex and convincing . . . Mr. MacDonald writes with passion!"" -- The New York Times Book Review",John D. MacDonald,1987,Fawcett,276.0,Fiction
0312305060,The Hours,Winner of the pulitzer Prize.,Michael Cunningham,1998,Macmillan,244.0,Fiction
0312925883,Not Without My Daughter,"In August 1984, Michigan housewife Betty Mahmoody accompanied her husband to his native Iran for a two-week vacation. To her horror, she found herself and her four-year-old daughter, Mahtob, virtual prisoners of a man rededicated to his Shiite Moslem faith, in a land where women are near-slaves and Americans are despised. Their only hope for escape lay in a dangerous underground that would not take her child... Now the true story of this courageous woman and her breathtaking odyssey bursts upon the screen in the Pathe Entertainment production starring Academy Award-winner Sally Field Not Without My Daughter is a Literary Guild Alternate Selection.","Betty Mahmoody, William Hoffer",1991-02-15,Macmillan,436.0,Biography & Autobiography
0440219248,Whatever Happened to Janie?,"With the mystery of her kidnapping now unraveled, Janie's story continues, and the nightmare is not over.",Caroline B. Cooney,1994,Laurel Leaf,228.0,Juvenile Nonfiction
060980877X,The Sweet Potato Queens' Big-Ass Cookbook (and Financial Planner),"They’re wild, beloved, and all-around fabulous, but with the Sweet Potato Queens, there’re just never enough good times—or enough good eats. Well, now all fabulous women everywhere can have their own mountains of royal fun and food, because bestselling author and Boss Queen Jill Conner Browne is revealing her big-ass top secret recipes—and the events that inspired them—in The Sweet Potato Queens’ Big-Ass Cookbook (and Financial Planner). And, of course, she’s dishing up plenty of hilarious stories, including: • Queenly adventures in mothering • The tiniest bit of plastic surgery • The all-true story of the Cutest Boy in the World And, oh yes, as promised: Sound financial planning. Tip number one: Hope that Daddy lives forever.",Jill Conner Browne,2003-01-07,Crown,290.0,Humor
0515117617,Happy Are Those Who Mourn,A Blackie Ryan novel.,Andrew M. Greeley,1995,Berkley,0.0,American fiction
0446327069,Happy are the Meek,"""A satisfying and often shocking mystery, thick with greed, guilt, lust ... the unflappable Blackie Ryan could definately become habit-forming.""--Publisher's Weekly",Andrew M. Greeley,1985,Warner Books (NY),796.0,Fiction
0373790961,Looking for Trouble,"Looking For Trouble by Julie Elizabeth Leto released on May 25, 2003 is available now for purchase.",Julie Elizabeth Leto,2003,Harlequin Books,262.0,Fiction
0375725784,A Heartbreaking Work of Staggering Genius,"NATIONAL BESTSELLER • PULITZER PRIZE FINALIST • A ""A beautifully ragged, laugh-out-loud funny and utterly unforgettable book"" (San Francisco Chronicle) that redefines both family and narrative. • From the bestselling author of The Circle. A Heartbreaking Work of Staggering Genius is the moving memoir of a college senior who, in the space of five weeks, loses both of his parents to cancer and inherits his eight-year-old brother. This exhilarating debut that manages to be simultaneously hilarious and wildly inventive as well as a deeply heartfelt story of the love that holds a family together.",Dave Eggers,2001,Vintage,500.0,Biography & Autobiography
0670878103,A New Song,"A clergyman and his wife move 600 miles from home, creating new friendships and maintaining old ones.",Jan Karon,1999,Viking Adult,424.0,Fiction
