ISBN,title,description,authors,publish_date,publisher,number_of_pages,subjects
0743235355,Jarhead,"For: Thomas ""Jack"" Moody.",Anthony Swofford,2003,Scribner Book Company,260.0,Biography & Autobiography
0373484410,Time and Again,"Time And Again by Nora Roberts released on Aug 24, 2001 is available now for purchase.",Nora Roberts,2001,Silhouette,505.0,Fiction
0140620753,Northanger Abbey,"Though Northanger Abbey is one of Jane Austen's earliest novels, it was not published until after her death--well after she'd established her reputation with works such as Pride and Prejudice, Emma, and Sense and Sensibility. the novel is modeled after the day's popular romances and Gothic thrillers, which it then proceeds to ridicule. The heroine is Catherine Morland, who encounters upper-crust society at Bath, falls in love, and becomes targeted by misinformed fortune-seekers. After moving to Northanger Abbey, her imagination goes to work and dreams up mysteries that lead to various social disasters.",Jane Austen,1994,"Penguin Books, Limited (UK)",235.0,Books and reading
0380725827,Firestorm,"Park ranger Anna Pigeon and her companions discover a slain firefighter in a Northern California park, sending them on a search for a murderer in the midst of a winter firestorm.",Nevada Barr,1997-05,Harper Collins,340.0,Fiction
0425151379,Irish Chain,"Meet Benni Harper...a spirited ex-cowgirl, quilter, and folk-art expert who's staking out her own corner of the contemporary American West. She's got an eye for murderous designs--and a talent for piecing together the most complex and cold-blooded crimes. Benni's taking time from her job at the folk-art museum to sponsor a ""senior prom"" at San Celina's retirement home. During the dance, she's surprised to find herself waltzing with Clay O'Hara, the Colorado cowboy she had a crush on when she was seventeen. She's even more surprised when Clay's uncle and an elderly woman are found dead in one of the residents' rooms. Now Benni's trying to find a link between the two victims--and the common thread that bound them together in death...",Earlene Fowler,1996-02-01,National Geographic Books,0.0,Fiction
0552146730,Nanny Ogg's Cookbook,"Steel yourselves - Nanny Ogg is passing on some of her most interesting recipes and her most refined wisdom. 'Probably the best and certainly the tastiest of the Discworld spin-offs' - The Times 'They say that the way to a man's heart is through his stomach which just goes to show they're as confused about anatomy as they gen'rally are about everything else, unless they're talking about instructions on how to stab him, in which case a better way is up and under the ribcage.' Nanny Ogg Nanny Ogg, one of Discworld's most famous witches, is passing on some of her huge collection of tasty and above all interesting recipes. But in addition to the delights of the 'Strawberry Wobbler' and 'Nobby's Mum's Distressed Pudding', Mrs Ogg imparts her thoughts on social etiquette, life, death, courtship, children and weddings, all in a refined style that should not offend the most delicate of sensibilities. Well, not much... Jam-packed with recipes favoured (or not!) by the great and good of the Discworld, full of Nanny Ogg's unique wisdom and way with words, and peppered with apoplectic notes from the editor and the publisher, this is a treasure trove of literary, culinary and comic delights. A must- purchase for any fan of the legendary Sir Terry Pratchett. *Most of the recipes have been tried out on people who are still alive. __________________________________________________________________ What fans are saying... 'This is Nanny Ogg at her naughty best...I sniggered and snerked all the way through' - ***** Reader review 'As expected, hilarious. Also beautifully illustrated. Had a kick reading the recipes, and will likely try a few!' - ***** Reader review 'Love this book! It is brilliant! If you don't already have this buy it now!!' - ***** Reader review 'Totally Brilliant!!!' - ***** Reader review 'I laughed myself silly reading this; it is VERY funny...I am looking forward to trying the recipes' - ***** Reader review","Terry Pratchett, Stephen Briggs, Tina Hannan",2001,Random House,178.0,Cooking
0425161951,Death at Devil's Bridge,"Newlyweds Charles and Kate Sheridan host an auto exhibition at Kate's ancestral home, attended by Europe's foremost investors and inventors. But competition, speed, and money ""more explosive than gasoline"" are deadly for one auto builder! Now the amateur sleuths must unravel the mystery before the carnage spreads... • Written by bestselling mystery author Susan Wittig Albert along with her husband Bill • Fourth in the series featuring amateur sleuths Charles and Kate Sheridan • Features popular Victorian/Gothic setting • The series received rave reviews from publications such as Gothic Journal, Meritorious Mysteries and Murder & Mayhem, as well as popular genre authors Anne Perry and Sharan Newman",Robin Paige,1998-02-01,Penguin,292.0,Fiction
0140430423,Hard Times for These Times,"Dickens's widely read satirical account of the Industrial Revolution. Dickens creates the Victorian industrial city of Coketown, in northern England, and its unforgettable citizens, such as the unwavering utilitarian Thomas Gradgrind and the factory owner Josiah Bounderby, and the result is his famous critique of capitalist philosophy, the exploitative force he believed was destroying human creativity and joy. This edition includes new notes to the text. From the Trade Paperback edition.",Charles Dickens,1969,Penguin Books Limited,350.0,Fiction
0449002128,The Kill Artist,"Once a key operative in secret Israeli-intelligence missions, Gabriel Allon is on the run from his past, assuming a quiet life as a meticulous restorer of priceless works of art. But now he is being called back into the game. The agent with whom he is teamed hides behind her own beautiful mask--as a French fashion model. Their target: a cunning terrorist on one last killing spree, a Palestinian zealot named Tariq who played a dark part in Gabriel's past. What begins as a manhunt turns into a globe-spanning duel fueled by political intrigue and deep personal passions. In a world where secrecy and duplicity are absolute, revenge is a luxury no man can afford--and the greatest masterpiece of all.",Daniel Silva,2002-02-26,Fawcett,0.0,Art restorers
020530902X,,,,,,,
0425067866,The Man in the Brown Suit,While on a cruise on a luxury liner Anne Beddingfeld searches for the evil criminal responsible for a series of baffling murders.,Agatha Christie,1984,Berkley,0.0,Fiction
1558744630,Chicken Soup for the Teenage Soul,,Chicken soup,1997,,382.0,Conduct of life
0451522192,Gulliver's Travels,"On two voyages, an Englishman becomes shipwrecked in a land where people are six inches high, and stranded in a land of giants.",Jonathan Swift,1960,Signet Classics,0.0,Fantasy
044900256X,Bodyguard,"YOU CAN LOOK . . . Threatened by underworld boss Michael Trotta, Alessandra Lamont is nearly blown to pieces in a mob hit. The last thing she wants is to put what's left of her life into the hands of the sexy, loose-cannon federal agent who seems to look right through her yet won't let her out of his sight. BUT YOU BETTER NOT TOUCH . . . FBI agent Harry O'Dell's ex-wife and son were tragic casualties in his ongoing war against organized crime. He'll do whatever it takes to bring Trotta down--even if it means sticking like glue to this blonde bombshell who unwittingly married into the mob. She needs him if she wants to stay alive. But staying alive is nothing next to the explosive attraction that threatens to consume them both--and puts them into the greatest danger of all . . . falling in love.",Suzanne Brockmann,1999,Fawcett,371.0,Fiction
0590474804,Call Waiting,"A killer who phones his victims before murdering them is stalking Karen, and if Karen cannot trace the caller, she will become his next conquest. Original.",R. L. Stine,1994,Scholastic Paperbacks,167.0,Juvenile Fiction
0399145923,Carolina Moon,Illustrated poems written in the sytle of Edward Lear.,Nora Roberts,2000,Putnam Adult,456.0,Fiction
0515128554,Heart of the Sea,"BOOK THREE OF THE GALLAGHERS OF ARDMORE TRILOGY Walk with #1 New York Times bestselling author Nora Roberts in the shadow of an ancient tower and hear a story of dreams fulfilled and wishes come true… Darcy Gallagher has always believed in the pull of fate, the magic of legend…and the importance of money. She longs to find a rich man who will sweep her away—into a world filled with glamour and adventure, and the exotic life that is her destiny… A wealthy businessman with Irish blood, Trevor Magee has come to Ardmore to build a theater—and to uncover the secrets hidden in his family’s past. He thought he had given up on love long ago, but Darcy Gallagher tempts him like no woman ever has. She’s gorgeous and intelligent, and she knows what she wants—and he’s more than willing to give it to her. But as their mutual attraction flares into passion, they look into their hearts—and find out what happens when you truly believe. Don't miss the other books in the Gallaghers of Ardmore trilogy Jewels of the Sun Tears of the Moon",Nora Roberts,2000-12-01,Penguin,401.0,Fiction
0553562797,When Venus Fell,"Home is wherever the heart leads.... The ties that bind us--to our families, to our pasts--are at the heart of this deeply engrossing story. Venus Arinelli saw her future as a concert pianist shattered when her father's life ended in disgrace. Now Venus plays in cocktail lounges, sporting her survival skills like a suit of armor. When a stranger emerges from her parents' long-ago past with an offer too good to refuse, Venus' suspicions flare up. But Gib Cameron has a special mission. He represents the Camerons of Tennessee--a family as rooted in American history and Southern soil as Venus' is notorious and fly-by-night. Yet the Camerons, survivors of tragedy, need Venus for reasons that have to do with honor and loyalty and an almost mystical bond to their shared past. And Gib, as hard-eyed a skeptic as Venus herself, has to persuade her to come to their mountain home. Humor, sexiness, pathos, and surprises are all part of Deborah Smith's unique storytelling magic. When Venus Fell will entrance readers with its tale of Venus's reluctant journey to Tennessee, where two well-guarded hearts, afraid to trust again, will find they've come home.",Deborah Smith,1999,Bantam,468.0,Fiction
0671746693,The Eagle Has Flown,"Following the failed attempt to assassinate Winston Churchill, Major Kurt Steiner is being held in the Tower of London. Liam Devlin is presented with a challenge from Heinrich Himmler, to rescue him from the tower and return him to Germany.",Jack Higgins,1991-11,Simon and Schuster,340.0,Fiction
0440169127,,,,,,,
0871137534,The Dress Lodger,"During a cholorea epidemic in 1831 England, a young prostitute agrees to supply bodies for a surgeon's anatomy school.",Sheri Holman,2000,,312.0,Fiction
0375753834,Georgiana,"The winner of Britain's prestigious Whitbread Prize and a bestseller there for months, this wonderfully readable biography offers a rich, rollicking picture of late-eighteenth-century British aristocracy and the intimate story of a woman who for a time was its undisputed leader. Lady Georgiana Spencer was the great-great-great-great-aunt of Diana, Princess of Wales, and was nearly as famous in her day. In 1774, at the age of seventeen, Georgiana achieved immediate celebrity by marrying one of England's richest and most influential aristocrats, the Duke of Devonshire. Launched into a world of wealth and power, she quickly became the queen of fashionable society, adored by the Prince of Wales, a dear friend of Marie-Antoinette, and leader of the most important salon of her time. Not content with the role of society hostess, she used her connections to enter politics, eventually becoming more influential than most of the men who held office. Her good works and social exploits made her loved by the multitudes, but Georgiana's public success, like Diana's, concealed a personal life that was fraught with suffering. The Duke of Devonshire was unimpressed by his wife's legendary charms, preferring instead those of her closest friend, a woman with whom Georgiana herself was rumored to be on intimate terms. For over twenty years, the three lived together in a jealous and uneasy ménage à trois, during which time both women bore the Duke's children—as well as those of other men. Foreman's descriptions of Georgiana's uncontrollable gambling, all- night drinking, drug taking, and love affairs with the leading politicians of the day give us fascinating insight into the lives of the British aristocracy in the era of the madness of King George III, the American and French revolutions, and the defeat of Napoleon. A gifted young historian whom critics are already likening to Antonia Fraser, Amanda Foreman draws on a wealth of fresh research and writes colorfully and penetratingly about the fascinating Georgiana, whose struggle against her own weaknesses, whose great beauty and flamboyance, and whose determination to play a part in the affairs of the world make her a vibrant, astonishingly contemporary figure.",Amanda Foreman,2001-01-16,Modern Library,514.0,Biography & Autobiography
0553571745,The Crystal Star: Star Wars Legends,"Hugo and Nebula award-winning author Vonda N. McIntyre continues the bestselling Star Wars saga as the ultimate space adventure unfolds in The Crystal Star. Princess Leia's children have been kidnapped. Along with Chewbacca and Artoo-Detoo, she follows the kidnappers' trail to a disabled refugee ship, from which children are also missing. Here she learns of a powerful Imperial officer with a twisted plan to restore the Empire. Meanwhile, Han Solo and Luke Skywalker are cut off from Leia by the death of a nearby star, which has caused a disruption in the Force. They have gone to the planet Crseih to investigate a report of a lost group of Jedi. Instead they find a charismatic alien named Waru whose miraculous healing powers have attracted a fanatic following. As Leia follows the path of her children across space, Luke and Han draw closer to the truth behind Waru's sinister cult. Together they will face an explosive showdown that will decide the survival of the New Republic . . . and the universe itself!",Vonda McIntyre,1995-11-01,Random House Worlds,433.0,Fiction
0345307674,Return of the Jedi: Star Wars: Episode VI,"It was a dark time for the rebel alliance...Han Solo, frozen in carbonite, had been delivered into the hands of the vile gangster Jabba the Hutt. Determined to rescue him, Luke Skywalker, Princess Leia, and Lando Calrissian launched a hazardous mission against Jabba's Tatooine stronghold. The Rebel commanders gathered all the warships of the Rebel fleet into a single giant armada. And Darth Vader and the Emperor, who had ordered construction to begin on a new and even more powerful Death Star, were making plans to crush the Rebel Alliance once and for all.",James Kahn,1983-05-12,Random House Worlds,194.0,Fiction
0399150870,Stone Cold,"In Stone Cold, Jesse Stone has a problem no officer of the law likes to face: Dead bodies keep appearing, but clues do not.",Robert B. Parker,2003,Putnam Adult,344.0,Fiction
0449908623,Guardian,"""All the right scares in all the right places."" The Seattle Times A telephone rings in the dead of night with shocking news for single mother MaryAnne Carpenter: her friends the Wilkensons are suddenly, inexplicably dead, their only child, Joey, a sad and silent adolescent and MaryAnne's godchild, abruptly orphaned. But as MaryAnne rushes with her family to the Wilkenson's ranch to embrace her young charge, disturbing questions mount. Was it an accident that killed her friends? Or murder? Now, as winter transforms the ranch into a place of blinding, dangerous storms, a series of horrific murders, killings that suggest a raging animal and defy solution by the local police, draw ever closer to MaryAnne and her young family.",John Saul,1993,Fawcett,412.0,Fiction
0671891685,Zeke and Ned,The last two proud Cherokee warriors are on a quest to tame the wild Oklahoma Territory after the Civil War.,"Larry McMurtry, Diana Ossana",1997,,454.0,Fiction
0425167313,Here on Earth,"A seductive and mesmerizing story of obsessive love from the New York Times bestselling author of The Rules of Magic. After nineteen years in California, March Murray returns to the small Massachusetts town where she grew up. For all this time, March has been avoiding her own troubled history, but when she encounters Hollis—the boy she loved so desperately, the man who has never forgotten her—the past collides with the present as their reckless love is reignited. This dark romantic tale asks whether it is possible to survive a love that consumes you completely. The answers March Murray discovers are both heartbreaking and wise, as complex as they are devastating—for in heaven and in our dreams, love is simple and glorious. But it is something altogether different here on earth...",Alice Hoffman,1998-03-01,Penguin,305.0,Fiction
0451203895,4 Blondes,"Blonde Ambition Candace Bushnell created a sensation with her first book, Sex and the City, spawning an HBO series that has become a phenomenon. With her sharp insight and uncensored observations of the mating rituals of the Manhattan elite, Bushnell has become a celebrity in her own right—on television, on the newsstands, and in bookstores across the globe. In a new collection of stories, 4 Blondes, the romantic intrigues, betrayals, victories, and insecurities of four modern women are told with Bushnell's keen wit and sardonic eye. A beautiful B-list model in ""Nice N'Easy"" attaches herself yearly to the man with the largest summer house in the Hamptons, but she soon realizes that snagging a rich man and living in a fancy beach house won't necessarily bring her happiness. In ""Highlights (for Adults),"" a high-powered magazine columnist doesn't feel that she needs a man; an examination of her deteriorating marriage shows that her literary journalist husband could never live up to her sexual or emotional expectations. Too many expectations overwhelm Princess Cecilia in ""Platinum""; her marriage to ""the world's most eligible bachelor"" leads to a descent into paranoia that she chronicles in her journal. And in ""Single Process,"" an aging ""It girl"" worries that she is getting too old to meet a local eligible bachelor, so she travels to London in search of a husband, where she makes pithy observations about the differences between British and American men. Once again, Bushnell returns to the land of the pretty and the powerful, breaking down bedroom doors with her wry humor and frank portrayals of love and lust among the ""It people.""",Candace Bushnell,2002-07-30,National Geographic Books,0.0,Fiction
038078615X,Married at Midnight,"FOUR BRIDES, FOUR BEGINNINGS. . .FOUR STORIES OF ROMANCE FROM THE INCOMPARABLE KATHLEEN E. WOODIWISS, and JO BEVERLEY, TANYA ANNE CROSBY, and SAMANTHA JAMES MARRIED AT MIDNIGHT by KATHLEEN E. WOODIWISS The wedding of Jeff Birmingham of THE FLAME AND THE FLOWER and his new bride Raelynn inflames the jealous ire of a determined rival. . . MARRIED AT MIDNIGHT by JO BEVERLEY A women abandoned on the battlefield discovers that dreams can cone true when an honorable commanding officer gallantly offers his name. . . MARRIED AT MIDNIGHT by TANYA ANNE CROSBY A rebellious heiress who must wed by the stroke of midnight learns that a twist of fate has fulfilled her heart_s deepest desire. . . MARRIED AT MIDNIGHT by SAMANTHA JAMES A young woman_s reckless scheme to defy her father_s ultimatum leads to a hasty union and unexpected passion. . . Celebrate the glorious, magical moment of new beginnings with for uncertain couples joined by a passionate promise--and surprised by unforeseen love. FOUR BRIDES, FOUR BEGINNINGS. . .FOUR STORIES OF ROMANCE FROM THE INCOMPARABLE KATHLEEN E. WOODIWISS, and JO BEVERLEY, TANYA ANNE CROSBY, and SAMANTHA JAMES MARRIED AT MIDNIGHT by KATHLEEN E. WOODIWISS The wedding of Jeff Birmingham of THE FLAME AND THE FLOWER and his new bride Raelynn inflames the jealous ire of a determined rival. . . MARRIED AT MIDNIGHT by JO BEVERLEY A women abandoned on the battlefield discovers that dreams can cone true when an honorable commanding officer gallantly offers his name. . . MARRIED AT MIDNIGHT by TANYA ANNE CROSBY A rebellious heiress who must wed by the stroke of midnight learns that a twist of fate has fulfilled her heart s deepest desire. . . MARRIED AT MIDNIGHT by SAMANTHA JAMES A young woman s reckless scheme to defy her father s ultimatum leads to a hasty union and unexpected passion. . . Celebrate the glorious, magical moment of new beginnings with for uncertain couples joined by a passionate promise--and surprised by unforeseen love.","Kathleen E. Woodiwiss, Various",1996-09-01,Avon,404.0,Fiction
0140265988,Falling Leaves Return to Their Roots,"The story of an unwanted Chinese daughter growing up during the Communist Revolution, blamed for her mother's death, ignored by her millionaire father and unwanted by her Eurasian step mother. A story of greed, hatred and jealousy; a domestic dramais played against the extraordinary political events in China and Hong Kong. Written with the emotional force of a novel but with a vividness drawn from a personal and political background. FALLING LEAVES has become a surprise bestseller all over the world.",Adeline Yen Mah,1997,ePenguin,296.0,Biography & Autobiography
0192815326,"Frankenstein, Or, The Modern Prometheus","The California edition of the Pennyroyal Press ""Frankenstein"" unites the dark side of Barry Moser's art with the classic 1818 text of Mary Shelley's tale of moral transfiguration. In a vivid sequence of woodcuts, the reader witnesses the birth of the ""monster"" as Moser shapes him from darkness and gives him a form simultaneously ghastly in its malice and transfixing in its suffering.",Mary Wollstonecraft Shelley,1980,"Oxford University Press, USA",268.0,Fiction
1582342849,Sixpence House,"""Sixpence House is an engaging meditation on what books mean to us, and how their meaning can resonate long after they have been abandoned by their public.""--BOOK JACKET.",Paul Collins,2003-04-03,Bloomsbury Publishing USA,264.0,Antiques & Collectibles
080661711X,The Friendship Factor,"Here's a book that helps you learn how to be a warmer, more lovable person, how to communicate better, and how to resolve tension in your relationships. These clues for getting close apply to friend and friend, husband and wife, parent and child.",Alan Loy McGinnis,1979,Augsburg Books,196.0,Family & Relationships
1551669633,Cause for Alarm,"Julianna Starr has chosen Kate and Richard to be more than the parents of her child. For Richard is the man of her fantasies, the one she's been waiting for. Stalking the couple, Julianna molds herself in Kate's image and insinuates herself into Richard's life, determined to tear their perfect marriage apart.",Erica Spindler,2002,MIRA,516.0,Fiction
