ISBN,title,description,authors,publish_date,publisher,number_of_pages,subjects
0425140040,For My Lady's Heart,A young knight will take up his sword for the honor of a beautiful and mysterious princess--and risk his life for the love that burns between them.,Laura Kinsale,1993,Berkley,438.0,Fiction
051513287X,Face the Fire,"In the conclusion to her acclaimed Three Sisters Island trilogy, #1 New York Times bestselling author Nora Roberts masterfully evokes the quaint charm of New England, weaving a spellbinding tale of true love—and sheer magic. Mia Devlin knows what it’s like to love with your whole heart—and then watch your love walk away. Years ago, she and Sam Logan shared an incredible bond built on passion, legend, and fate. But then one day he fled Three Sisters Island, leaving her lost in memories of the magic they shared—and determined to live on her own. As the new owner of the island’s only hotel, Sam has returned to Three Sisters with hopes of winning back Mia’s affections. He is puzzled when she greets him with icy indifference—for the chemistry between them is still sizzling and true. Angry, hurt, and deeply confused, Mia refuses to admit that a desire for Sam still burns in her heart. But she’ll need his help—and his powers—to face her greatest, most terrifying challenge. And as the deadline for breaking a centuries-old curse draws near, they must take the first step toward destiny—and come together to turn back the dark… Don’t miss the other books in the Three Sisters Island Trilogy Dance Upon the Air Heaven and Earth",Nora Roberts,2002-05-28,Penguin,388.0,Fiction
0066213673,Guarding the Moon,"The author of the critically acclaimed, award–winning Weetzie Bat books offers a compelling celebration of the first year of her child's life. Guarding the Moon chronicles the joys and terrors of motherhood, from the early stages of the author's pregnancy through her baby's first birthday. This unique but far–reaching story makes for a gem of a book.",Francesca Lia Block,2003-04-15,William Morrow,192.0,Family & Relationships
014006690X,The Women of Brewster Place,"The National Book Award-winning novel—and contemporary classic—that launched the brilliant career of Gloria Naylor, now with a foreword by Tayari Jones “[A] shrewd and lyrical portrayal of many of the realities of black life . . . Naylor bravely risks sentimentality and melodrama to write her compassion and outrage large, and she pulls it off triumphantly.” —The New York Times Book Review “Brims with inventiveness—and relevance.” —NPR's Fresh Air In her heralded first novel, Gloria Naylor weaves together the stories of seven women living in Brewster Place, a bleak-inner city sanctuary, creating a powerful, moving portrait of the strengths, struggles, and hopes of black women in America. Vulnerable and resilient, openhanded and openhearted, these women forge their lives in a place that in turn threatens and protects—a common prison and a shared home. Naylor renders both loving and painful human experiences with simple eloquence and uncommon intuition in this touching and unforgettable read.",Gloria Naylor,1983-06-30,Penguin,205.0,Fiction
0446600342,Where There's Smoke,"When a determined doctor meets the rebellious heir to a Texas oil dynasty, sparks fly . . . but the flames of passion blazing between them could destroy an empire. No one knows why Dr. Lara Mallory opened up her medical practice in the rowdy Texas town controlled by Tackett Oil. But everyone remembers her role in the well-publicized scandal that caused the downfall of White House hopeful Senator Clark Tackett. Now the iron-fisted matriarch of Tackett Oil intends to use her money and power to drive Lara out of town . . . especially when Lara meets Key, the hell-raising -- and handsome -- youngest Tackett son. Following a cataclysmic meeting, this determined doctor and brash, daring pilot find themselves hurtling on a dangerous quest for the one secret that can destroy the Tackett empire -- and anyone who dares to challenge its power. But Lara decides to find the truth behind the corruption in town, even if it costs her everything.",Sandra Brown,1994,Grand Central Publishing,514.0,Fiction
0385424728,The Chamber,"#1 NEW YORK TIMES BESTSELLER • “A dark and thoughtful tale pulsing with moral uncertainties . . . Grisham is at his best.”—People In Chicago’s top law firm, a young lawyer stands on the brink of a brilliant career. Now twenty-six-year-old Adam Hall is risking it all for a death-row killer and an impossible case: Sam Cayhall is a former Klansman and unrepentant racist facing the death penalty for a fatal bombing in 1967. Cayhall has run out of chances—except for one: a determined lawyer who just happens to be his grandson. While the executioners prepare the gas chamber, while the protesters gather, and while the TV cameras wait, Adam has only days, hours, minutes to save his client. For between the two men is a chasm of shame, family lies, and secrets—including the one secret that could save Sam Cayhall’s life . . . or cost Adam his.",John Grisham,1994,Doubleday,552.0,Fiction
0385502761,Look at Me,"In her first novel since her widely praised debut,The Invisible Circus, Jennifer Egan demonstrates once again her virtuosity at weaving a spellbinding story with language that dazzles. In this boldly ambitious and symphonic novel, she captures the tenor of our times and offers an unsettling glimpse of the future. Fashion model Charlotte Swenson returns to Manhattan, having just recovered from a catastrophic car accident in her hometown of Rockford, Illinois. The skin of her face is perfect, but behind it lie eighty titanium screws that hold together the bones that were shattered when she hit the unbreakable windscreen of her car. Unrecognizable to her peers and colleagues, Charlotte finds it impossible to resume her former life. Instead, she floats invisibly through a world of fashion nightclubs and edgy Internet projects, where image and reality are indistinguishable. During her recovery in Rockford, she had met another Charlotte, the plain-looking teenage daughter of her former best friend. Young Charlotte, alienated from parents and friends, has come under the sway of two men: her uncle, a mentally unstable scholar of the Industrial Revolution, and an enigmatic high school teacher whom she seduces. In following these tales to their eerie convergence,Look at Meis both a send-up of image culture in America and a mystery of human identity. Egan illuminates the difficulties of shaping an inner life in a culture obsessed with surfaces and asks whether ""truth"" can have any meaning in an era when reality itself has become a style. Written with powerful intelligence and grace,Look at Meclearly establishes Jennifer Egan as one of the most daring and gifted novelists of her generation. From the Hardcover edition.",Jennifer Egan,2001,Nan A. Talese,442.0,Fiction
0893753564,A Christmas Carol,A miser learns the true meaning of Christmas when three ghostly visitors review his past and foretell his future.,Charles Dickens,1997,NAL,0.0,Christmas stories
0345340892,Wishcraft,"Discover the effective strategies for making real change in your life. This human, practical program puts your vague yearnings and dreams to work for you--with concrete results. You will learn to: discover your strengths and skills; turn your fears and negative feelings into positive tools; diagram the path to your goal--and make out target dates for meeting it, and much more! ""I've got about four copies of WISHCRAFT. It has been very popular with all that I've suggested it to. I have now included it in PARACHUTE."" Richard Nelson Bolles, Author of WHAT COLOR IS YOUR PARACHUTE?","Barbara Sher, Annie Gottlieb",1983,,308.0,Business & Economics
0553271636,"""D"" is for Deadbeat","An ex-con turns up dead after he hires Kinsey to locate a kid who had done him a favor and pass on a check for $25,000.",Sue Grafton,1988,Bantam,256.0,Fiction
0312291639,The Nanny Diaries,"A cloth bag with ten copies of the title, that may also include miscellaneous notes, discussion questions, biographical information, and reading lists to assist book group discussion leaders.","Emma McLaughlin, Nicola Kraus",2003-03-18,Macmillan,322.0,Fiction
0425133540,The Sum of All Fears,"CIA Deputy Director Jack Ryan returns to the screen in Paramount Pictures' film adaptation of this novel of intrigue, set for release in May and starring Ben Affleck as Ryan. The Gulf War is over and an Israeli nuclear weapon is missing. The balance of power in the Mideast--and the world--is about to change forever. Jack Ryan returns to face the challenge of his career when his proposal for a Middle Eastern peace plan erupts into chaos. Copyright © Libri GmbH. All rights reserved.",Tom Clancy,1992,Berkley,932.0,Fiction
0156006847,The Fencing Master,A murder mystery in 1886 Madrid featuring an old fencing master who still teaches in the age of the pistol. He is famous for his unstoppable thrust and one day a beautiful woman arrives asking he teach it to her. The novel traces their relationship. By the author of The Flanders Panel.,Arturo Pérez-Reverte,2000-09,Harvest Books,260.0,Fiction
1400034779,The No. 1 Ladies' Detective Agency,"NATIONAL BESTSELLER • Fans around the world adore the bestselling No. 1 Ladies’ Detective Agency series and its proprietor, Precious Ramotswe, Botswana’s premier lady detective. In this charming series, Mma Ramotswe—with help from her loyal associate, Grace Makutsi—navigates her cases and her personal life with wisdom, good humor, and the occasional cup of tea. This first novel in Alexander McCall Smith’s widely acclaimed The No. 1 Ladies Detective Agency series tells the story of the delightfully cunning and enormously engaging Precious Ramotswe, who is drawn to her profession to “help people with problems in their lives.” Immediately upon setting up shop in a small storefront in Gaborone, she is hired to track down a missing husband, uncover a con man, and follow a wayward daughter. But the case that tugs at her heart, and lands her in danger, is a missing eleven-year-old boy, who may have been snatched by witchdoctors. The No. 1 Ladies’ Detective Agency received two Booker Judges’ Special Recommendations and was voted one of the International Books of the Year and the Millennium by the Times Literary Supplement.",Alexander McCall Smith,2003-02-06,Vintage,258.0,Fiction
0451523261,War and Peace,"War and Peace is a vast epic centred on Napoleon's war with Russia. While it expresses Tolstoy's view that history is an inexorable process which man cannot influence, he peoples his great novel with a cast of over five hundred characters.",graf Leo Tolstoy,1968,Signet Classics,0.0,"Napoleonic Wars, 1800-1815"
0684812045,Confessions of a Late Night Talk Show Host,"The Hollywood tell-all to end all Hollywood tell-alls--the uproarious and outrageous autobiography of America's favorite neurotic talk-show host, Larry Sanders, portrayed brilliantly by Garry Shandling, one of America's most popular comedians. Photos.",Garry Shandling,1998,,248.0,Biography & Autobiography
0345313216,The Source of Magic,King Trent orders Bink to find out about the source of Xanth's magic.,Piers Anthony,1979,Del Rey,340.0,Fiction
0670894486,After You'd Gone,"When a young woman named Alice Raikes slips into a coma following an accident that could have been a suicide attempt, her family gathers at her bedside to wait and to recall her life and loves. A first novel.",Maggie O'Farrell,2001,Penguin,396.0,Fiction
0064405036,The Last Battle,The conclusion of the saga that began with The Magician's Nephew,C. S. Lewis,1994-06-25,Harper Collins,176.0,Juvenile Fiction
045120834X,Murder of a Snake in the Grass,"After over two years, school psychologist Skye Denison is still in Scumble River trying to figure out why she’s still in Scumble River. But with all the town’s quirks and crimes, life there is never dull, and besides, it’s home. Scumble River is celebrating its bicentennial in style—with Historical Society Reenactments, a bingo tent, Crazy Craft Race, and a coal-tossing tournament. Serving as the guest of honor is none other than the town founder’s great-great-grandnephew, Gabriel Scumble. But his visit turns out to be short-lived when Skye’s students, Frannie and Justin, find him dead, a pickax protruding from the chest area of his authentic buckskin costume. Meanwhile, Skye’s deceitful ex-fiancé Luc St. Amant has appeared out of the blue, creating turmoil in her love life. Does the real danger lie in the possibility that Luc will drive away the men in Skye’s life, or is there a more menacing connection between Luc’s arrival and Gabriel Scumble’s murder?",Denise Swanson,2003-04-01,Berkley,276.0,Fiction
0380817691,,,,,,,
0440202043,The Shell Seekers,"Penelope Keeling seeks to discover the secret of happiness for her friends, her family and herself.",Rosamunde Pilcher,1989,Dell Publishing Company,598.0,Fiction
034531607X,Oral History,"""Delightful and entertaining."" PEOPLE When Jennifer, a college student, returns to her childhood home of Hoot Owl Holler with a tape recorder, the tales of murder and suicide, incest and blood ties, bring to life a vibrant story of a doomed family that still refuses to give up.... ""Deft and assured....[Lee Smith] is nothing less than masterly."" THE NEW YORK TIMES BOOK REVIEW From the Paperback edition.",Lee Smith,1984,,316.0,Fiction
0812534271,World Without End,"In a new version of the myth of Atlantis, the lost continent is home to the Olympian gods and is located in the Bermuda Triangle, and one man holds the key to its survival.","Molly Cochran, Warren Murphy",1997-02-28,Tom Doherty Assoc Llc,480.0,Fiction
0446394521,Daisy Fay and the Miracle Man,"Beginning in 1952, Daisy Fay Harper's journal chronicles the young girl's growth from a lonely and insecure eleven year old to the self-assured, flamboyant winner of the Miss Mississippi contest six years later",Fannie Flagg,1992,Grand Central Pub,320.0,Fiction
0804106304,The Joy Luck Club,"Encompassing two generations and a rich blend of Chinese and American history, the story of four struggling, strong women also reveals their daughters' memories and feelings",Amy Tan,1990,,354.0,Fiction
0061097314,The Bean Trees,"Clear-eyed and spirited, Taylor Greer grew up poor in rural Kentucky with the goals of avoiding pregnancy and getting away. But when she heads west with high hopes and a barely functional car, she meets the human condition head-on. By the time Taylor arrives in Tucson, Arizona, she has acquired a completely unexpected child, a three-year-old American Indian girl named Turtle, and must somehow come to terms with both motherhood and the necessity for putting down roots. Hers is a story about love and friendship, abandonment and belonging, and the discovery of surprising resources in apparently empty places. Available for the first time in mass-market, this edition of Barbara Kingsolver's bestselling novel, The Bean Trees, will be in stores everywhere in September. With two different but equally handsome covers, this book is a fine addition to your Kingsolver library.",Barbara Kingsolver,1998-09-09,Harper Collins,340.0,Fiction
034541389X,Flesh and Blood,"Years after failing to help troubled teen-turned-stripper Lauren Teague, psychologist Alex Delaware ignores the advice of friends to solve her murder, delving into the victim's past and the sex industry of southern California.",Jonathan Kellerman,2001,"Random House Digital, Inc.",452.0,Fiction
0786890169,Black Water,"Merci Rayborn, T. Jefferson Parker's stubborn, principled Orange Countydetective, is almost alone in believing that deputy Archie Wildcraft didn't killhis beautiful young wife and then turn his service weapon on himself. Theevidence against Wildcraft--now hospitalized with a bullet lodged in hishead--seems overwhelming. But Merci, who's still unpopular for exposing an oldpolice scandal that caused the death of one cop and the ruination of others(The Blue Hour), isresisting pressure from her boss and a headline-hunting D.A. to arrest Wildcraftand charge him with murder.Then the deputy, who's lost his memory and maybe his mind as a result of hisinjury, goes missing from his hospital room, intent on tracking down the realkillers and managing to stay a step ahead of Merci. Soon, they both begin torealize that Gwen Wildcraft wasn't killed because she got in the way of anattempted hit on her husband--it was the other way around. Parker, whose skillsat characterization are as well honed as his expert pacing and intricateplotting, has penned another standout that will keep readers guessing andgasping until the last dramatic page. --Jane Adams",T. Jefferson Parker,2003-03-01,Hyperion,0.0,Fiction
0671882368,What Jane Austen Ate and Charles Dickens Knew,Essays provide a view of British life during the nineteenth century.,Daniel Pool,1994-04-21,Simon and Schuster,422.0,Education
0553205315,The Road to Gandolfo,"A wickedly funny Robert Ludlum you've never met before. All the explosive paving of ""The Bourne Identity,"" the Byzantine treachery of ""The Parsifal Mosaic,"" the relentless action of ""The Bourne Ultimatum."" The Principal Cast: General Mackenzie Hawkings, legend, hero, rogue. Sam Devereaux, bright young lawyer from Harvard, now in the army, can't wait to get out. General Hawken's four ex-wives, a quartet of incredibly endowed women who've formed a club: Hawkin's Harem. The Premise: Kidnap Pope Francesco I, the most beloved pontiff since John XX III. Ransom: One American dollar for every Catholic in the world. The Problem: Pope Francesco I says: "" Gentle souls, why not?""",Robert Ludlum,1982,Bantam Doubleday Dell Publishing Group,308.0,Fiction
0515127833,River's End,"#1 New York Times bestselling author Nora Roberts presents a seductively suspenseful tale of one woman’s shattered innocence, the terrifying search for truth and a heart’s journey toward healing… Olivia’s parents were among Hollywood’s golden couples—until the night a monster came and took her mother away forever. A monster with the face of her father... Sheltered from the truth, an older Olivia only dimly recalls her night of terror—but her recurring nightmares make her realize she must piece together the real story. Now, assisted by Noah Brady, the son of the police detective who found her cowering in her closet so many years before, she may have her chance. Noah wants to reconstruct the night that has become an infamous part of Hollywood history. He also wants to help Olivia and heal the longing in her lonely heart. But once the door to her past is opened, there’s no telling what’s waiting on the other side. For somewhere, not too far away, the monster walks again...",Nora Roberts,2000-05-01,Penguin,481.0,Fiction
0307302822,Disney's Pocahontas,,Justine Korman,1995,Golden Books,28.0,Juvenile Fiction
