ISBN,title,description,authors,publish_date,publisher,number_of_pages,subjects
0060094850,The Torn Skirt,"I was born with a fever, but it seemed to subside for sixteen years. . . . And then as I turned sixteen and stopped smiling, the fever returned though my skin stayed pale and sure, showing no sign of the heat inside me. At Mt. Douglas (a.k.a. Mt. Drug) High, all the girls have feathered hair, and the sweet scent of Love's Baby Soft can't hide the musk of raw teenage anger, apathy, and desire. Sara Shaw is a girl full of fever and longing, a girl looking for something risky, something real. Her only possible salvation comes in the willowy form of the mysterious Justine, the outlaw girl in the torn skirt. The search for Justine will lead Sara on a daring odyssey into an underworld of hookers and johns, junkies and thieves, runaway girls and skater boys, and, ultimately, into a violent tragedy. One of the most provocative and original coming-of-age novels to appear in a long time, The Torn Skirt is a lyrical story that soars with an honest understanding of the teenage condition.",Rebecca Godfrey,2002,Harper Collins,210.0,Fiction
0440235596,Tara Road,"NEW YORK TIMES BESTSELLER • “A tender novel of the pleasures and pitfalls of friendship Tara Road is an ultramodern love story for women, about women, between women that is sure to delight.”—Newsday New York Times bestselling author Maeve Binchy has captured the hearts of millions with her unforgettable novels. Binchy's graceful storytelling and wise compassion have earned her the devotion of fans worldwide--and made her one of the most beloved authors of our time. Now she dazzles us once again with a new novel filled with her signature warmth, humor, and tender insight. A provocative tale of family heartbreak, friendship, and revelation, Tara Road explores every woman's fantasy: escape, into another place, another life. ""What if . . ."" Binchy asks, and answers in her most astonishing novel to date. Praise for Tara Road “Her best work yet . . . Tara Road is like a total immersion in a colorful new world, where the last page comes too soon.”—Seattle Times “An irresistible tale.”—Elle “Engrossing.”—Wall Street Journal “Difficult to put down!”—Denver Post “One of Binchy's best.”—Kirkus Reviews",Maeve Binchy,2000-07-18,Dell,392.0,Fiction
0060938455,Fast Food Nation,Jack the B.,Eric Schlosser,2002,Harper Perennial,404.0,Business & Economics
0316898163,"River, Cross My Heart","Five-year-old Clara Bynum is dead, drowned in the Potomac River in the shadow of a seemingly haunted rock outcropping known locally as the Three Sisters. River, Cross My Heart, which marks the debut of a wonderfully gifted new storyteller, weighs the effect of Clara's absence on the people she has left behind: her parents, Alice and Willie Bynum, torn between the old world of their rural North Carolina home and the new world of the city, to which they have moved in search of a better life for themselves and their children; the friends and relatives of the Bynum family in the Georgetown neighborhood they now call home; and, most especially, Clara's sister, ten-year-old Johnnie Mae, who must come to terms with the powerful and confused emotions stirred by her sister's death as she struggles to decide what kind of woman she will become. This highly accomplished first novel resonates with ideas, impassioned lyricism, and poignant historical detail as it captures an essential part of the African-American experience in our century.",Breena Clarke,2000-10-01,"Little, Brown",280.0,Fiction
0786886021,Don't Sweat the Small Stuff for Women,"For women everywhere Encouraging and soothing advice on reducing stress and increasing enjoyment, from the co-author of the New York Times bestseller Dont Sweat the Small Stuff in Love. With more than 12 million copies sold and still going strong, the Dont Sweat the Small Stuff series has helped countless readers rethink the way they address lifes big and small problems. Now in a book written specifically for women, Kristine Carlson offers the same calming and encouraging advice in 100 short and spirited essays. Dont Sweat the Small Stuff for Women addresses such important and timely issues as balancing family and work demands, debating effectively with spouses and partners, dealing with children and friendships, finding time for reflection and self-care, and much more. With clever and memorable titles as Dont Be a Backseat Driver (Unless It Could Save Your Life), Know Your Hot Spots, Make Peace with the Mundane, and Stop Comparing Yourself to the Media Measuring Stick, Kristine Carlson helps readers focus on whats really important, keep in touch with their feelings, live with spirit, andwhen all else failslearn to laugh. A true life-saver, this potent book is full of sage advice and comforting thoughts, from one busy woman to another.","Kristine Carlson, Richard Carlson",2001-04-17,Hyperion,292.0,Self-Help
0609608339,The Buffalo Soldier,"After losing their twin daughters in a flash flood, a grief-stricken couple take in a foster child.",Chris Bohjalian,2002,"Random House Digital, Inc.",424.0,Fiction
0880015829,The Sheltering Sky,"When The Sheltering Sky was first published in 1949, it established Paul Bowles as one of the most singular and promising writers of the postwar generation. Its startlingly original vision has withstood the test of time and confirmed Tennessee Williams's early estimation: ""The Sheltering Sky alone of the books that I have . . . read by American authors appears to bear the spiritual imprint of recent history in the western world."" In this classic work of psychological terror, Bowles examines the ways in which Americans apprehend an alien culture and the ways in which their incomprehension destroys them. The story of three worldly young travelers Port Moresby, his wife, Kit, and their friend, Tunner--adrift in the cities and deserts of North Africa after World War II, The Sheltering Sky is merciless in its evocation of the emotional dislocation induced by a foreign setting. As the Americans embark on an ill-fated journey through desolate terrain, they are pushed to the limits of human reason and intelligence by the unfathomable emptiness and impassive cruelty of the desert. Along the way, they encounter a host of enigmatic characters whose inarticulate strangeness seals the travelers off even more completely from the culture in which they are traveling, causing their fierce attachments to one another to unravel. This special fiftieth anniversary commemorative edition of Bowles's unforgettable first novel includes the original New York Times review by Tennessee Williams and a preface the author wrote for his first novel before he died in 1999.",Paul Bowles,1998-04-01,Harper Perennial,320.0,Fiction
0553801279,A Traitor to Memory,"When Eugenie Davies is killed by a driver on a quiet London street, her death is clearly no accident. Someone struck her with a car and then deliberately ran over her body before driving off, leaving nothing behind but questions. What brought Eugenie Davies to London on a rainy autumn night? Why was she carrying the name of the man who found her body? Who among the many acquaintances in her complicated and tragic life could have wanted her dead? And could her murder have some connection to a twenty-eight-year-old musical wunderkind, a virtuoso violinist who several months earlier suddenly and inexplicably lost the ability to play a single note? For Detective Inspector Thomas Lynley, whose own domestic life is about to change radically, these questions are only the first in an investigation that leads him to walk a fine line between personal loyalty and professional honor. Assigned to the case by his superior, Superintendent Malcolm Webberly, Lynley learns that Webberly's first murder investigation as a DI over twenty years ago involved Eugenie Davies and a sensational criminal trial. Yet what is truly damaging is what Webberly already knows and no doubt wants Lynley to keep concealed. Now the pressure is on Lynley to find Eugenie Davies' killer. For not only is he putting his own career into jeopardy, but he is also attempting to safeguard the careers of his longtime partners Barbara Havers and Winston Nkata. Together, they must untangle the dark secrets and darker passions of a family whose history conceals the truth behind a horrific crime. From the Hardcover edition.",Elizabeth George,2001,Bantam,744.0,Fiction
0140293442,Fever Pitch,"A famous account of growing up to be a fanatical football supporter. Told through a series of match reports, FEVER PITCH has enjoyed enormous critical and commercial success since it was first published in 1992. It has helped to create a new kind ofsports writing, and established Hornby as one of the finest writers of his generation.",Nick Hornby,2000,ePenguin,258.0,Biography & Autobiography
0375401156,The Diving Bell and the Butterfly,"The moving memoir of the former editor in chief of French Elle, afflicted by locked-in syndrome, a state of total paralysis, and his determination to live as fully in his mind as he had been able to in his body.",Jean-Dominique Bauby,1997,Knopf Publishing Group,152.0,Biography & Autobiography
0671739743,The Velvet Promise,"All of England rejoiced on her wedding day. But Judith vowed that her husband would get only what he took from her! At the flower-bedecked altar, the first touch of their hands ignited an all-consuming passion. Gavin Montgomery looked deep into her golden eyes and burned with desire for her...but his heart had been pledged to another. Humiliated and alone in a strange castle, Judith resolved to hate this husband who took her body, but rejected her love...never admitting her fear of losing him. But destiny held another fate for Judith...a fate that would keep at last...The Velvet Promise.",Jude Deveraux,1991-01-01,Pocket Books,320.0,Fiction
0842321934,The Vanishings,A six-volume set that centers around four kids who suddenly find themselves alone after millions around the world disappear.,"Jerry B. Jenkins, Tim LaHaye",1998,"Tyndale House Publishers, Inc.",166.0,Juvenile Fiction
0451456726,,,,,,,
0679833692,Juniper,"In this highly acclaimed prequel to the award-winning Wise Child young Princess Juniper returns to her Cornish palace and discovers that her power-mad aunt is using black magic to usurp the throne. And only Juniper can stop her. ""A rich, deeply colored novel of a young girl's coming of age"".--School Library Journal.",Monica Furlong,1992,Laurel Leaf,0.0,Fantasy
0340718153,My Legendary Girlfriend,"Bridget Jones meets High Fidelity in this hilarious story for anyone who has ever been dumped, had to dump, lived in dodgy rented accommodation, or search for love in the 90s.",Mike Gayle,1998,,326.0,Fiction
1551666480,Deadly Intent,"Renowned chef Abbie DiAngelo finds her world shattered by the arrival of her stepbrother, who tries to blackmail her with evidence proving that her mother is guilty of murder, but when he is murdered and her son, Ben, is kidnapped, Abbie must team up with homicide detective John Ryan to find the truth.",Christiane Heggan,2003,MIRA,404.0,Fiction
0345418824,The Harlot by the Side of the Road,"""The stories you are about to read are some of the most violent and sexually explicit in all of Western literature. They are tales of human passion in all of its infinite variety: adultery, seduction, incest, rape, mutilation, assassination, torture, sacrifice, and murder. . . ."" Sex. Violence. Scandal. These are words we rarely associate with the sacred text of the Bible. Yet in this brilliant book, Jonathan Kirsch recounts shocking tales that have been suppressed by religious authorities throughout history. Kirsch places each story within the political and social context of its time, delves into the latest biblical scholarship to explain why each one was originally censored, and shows how these ancient narratives hold valuable lessons for all of us.",Jonathan Kirsch,1998-03-03,Ballantine Books,417.0,Religion
0671661590,Veil,The story of the covert wars that were waged in a secretive atmosphere and became the centerpieces and eventual time bombs of American foreign policy in the 1980s.,Bob Woodward,1988,,708.0,History
0345345738,Women in His Life,"A Main Selection of the Literary Guild and the Doubleday Book Club He is Maximilian West--billionaire tycoon and corporate raider extraordinaire. He is a figure of almost mythical power--an enigma to all who know him. But when his world is suddenly shattered, Maxim must make peace with his turbulent past and begin to understand the remarkable women who have loved and protected him. From the streets of London to the suites of New York, from the rise of Nazi Germany to the fall of the Berlin Wall, THE WOMEN IN HIS LIFE takes us on an unforgettable journey of survival, secrets, love and redemption that mesmerizes from first page to last.",Barbara Taylor Bradford,1991-08-13,Ballantine Books,514.0,Fiction
0060987529,Confessions of an Ugly Stepsister,"Is this new land a place where magics really happen? From Gregory Maguire, the acclaimed author of Wicked, comes his much-anticipated second novel, a brilliant and provocative retelling of the timeless Cinderella tale. In the lives of children, pumpkins can turn into coaches, mice and rats into human beings.... When we grow up, we learn that it's far more common for human beings to turn into rats.... We all have heard the story of Cinderella, the beautiful child cast out to slave among the ashes. But what of her stepsisters, the homely pair exiled into ignominy by the fame of their lovely sibling? What fate befell those untouched by beauty . . . and what curses accompanied Cinderella's exquisite looks? Extreme beauty is an affliction Set against the rich backdrop of seventeenth-century Holland, Confessions of an Ugly Stepsister tells the story of Iris, an unlikely heroine who finds herself swept from the lowly streets of Haarlem to a strange world of wealth, artifice, and ambition. Iris's path quickly becomes intertwined with that of Clara, the mysterious and unnaturally beautiful girl destined to become her sister. Clara was the prettiest child, but was her life the prettiest tale? While Clara retreats to the cinders of the family hearth, burning all memories of her past, Iris seeks out the shadowy secrets of her new household--and the treacherous truth of her former life. God and Satan snarling at each other like dogs.... Imps and fairy godmotbers trying to undo each other's work. How we try to pin the world between opposite extremes! Far more than a mere fairy-tale, Confessions of an Ugly Stepsister is a novel of beauty and betrayal, illusion and understanding, reminding us that deception can be unearthed--and love unveiled--in the most unexpected of places.",Gregory Maguire,2000-10-03,Harper Collins,406.0,Fiction
0671004573,Before I Say Good-Bye,"A young woman probing into the mysterious circumstances of her husband's death receives a message from a medium claiming to be his channel in Mary Higgins Clark's #1 bestselling thriller, Before I Say Goodbye. When Nell MacDermott learns that her husband, architect Adam Cauliff, and three of his business associates have died in an explosion of his new cabin cruiser, she is not only devastated but wracked with guilt. The last time she saw Adam, they had a bitter quarrel over her plan to run for the congressional seat long held by her grandfather; she had told him not to come home. As the investigation into the boat's explosion proceeds, Nell learns that it was not an accident but a bomb. Despite her skepticism, Nell is swayed by her great-aunt Gert, a believer in psychic powers, to see a medium claiming to be Adam's channel. While trying to unravel the threads of Adam's past and his violent end, Nell consults the medium, who transmits messages to her with instructions from Adam. The story reaches a powerful climax in Nell's final encounter with the medium, in which she learns the truth about the explosion—truth she can't be allowed to live and tell.",Mary Higgins Clark,2001-04-01,Pocket Books,0.0,Fiction
0373272839,Letters to Kelly,"Falsely imprisoned on trumped up charged in Central America, Jax Winchester's memory of Kelly O'Brien is the only thing that keeps him going. Released after two years, Jax is determined to claim her as his own. Original.",Suzanne Brockmann,2003,Silhouette,0.0,Ex-convicts
0439139600,,,,,,,
0380718332,All That Remains,"Dr. Kay Scarpetta is up against a serial killer who targets young lovers. Four couples have disappeared, only to turn up dead months afterward...Now a fifth pair is missing, and the mother of the girl is a powerhouse recently named by the president to head his war on drugs.",Patricia Cornwell,1993-07-01,Avon,412.0,Fiction
1559029838,Captains Courageous,Portugese fisherman teaches human values to a spoiled young millionaire's son who was saved from drowning.,Rudyard Kipling,1897,Castrovilli Giuseppe,218.0,Adventure stories
0060915544,,,,,,,
039480029X,Hop on Pop,"Introduce children to Dr. Seuss’s wonderfully witty wordplay with this classic rhyming picture book, known as “the simplest Seuss for youngest use.” HOP POP We like to hop. We like to hop on top of Pop. See Red and Ned and Ted and Ed in a bed. And giggle as Pat sits on a hat and on a cat and on a bat...but a cactus? Pat must NOT sit on that! Full of short, simple words and silly rhymes, the rollicking rhythm of Hop on Pop will keep children of all ages entertained throughout. Beginner Books are fun, funny, and easy to read! Launched by Dr. Seuss in 1957 with the publication of The Cat in the Hat, this beloved early reader series motivates children to read on their own by using simple words with illustrations that give clues to their meaning. Featuring a combination of kid appeal, supportive vocabulary, and bright, cheerful art, Beginner Books will encourage a love of reading in children ages 3–7.",Dr. Seuss,1963-02-12,Random House Books for Young Readers,73.0,Juvenile Fiction
0451174968,,,,,,,
080411109X,The Hundred Secret Senses,"Chinese-American Olivia Laguni has a battle of wills with her half-sister and lifelong nemesis, Kwan Li, whose haunting predictions and implementation of the secret senses link their family's struggles to the challenges of their ancestors. Reprint.",Amy Tan,1995,Ivy Books,418.0,Fiction
0440223016,A Long Fatal Love Chase,"""I'd gladly sell my soul to Satan for a year of freedom,"" cries impetuous Rosamond Vivian to her callous grandfather. Then, one stormy night, a brooding stranger appears in her remote island home, ready to take Rosamond to her word. Spellbound by the mysterious Philip Tempest, Rosamond is seduced with promises of love and freedom, then spirited away on Tempest's sumptuous yacht. But she soon finds herself trapped in a web of intrigue, cruelty, and deceit. Desperate to escape, she flees to Italy, France, and Germany, from Parisian garret to mental asylum, from convent to chateau, as Tempest stalks every step of the fiery beauty who has become his obsession. A story of dark love and passionate obsession that was considered ""too sensational"" to be published in the authors lifetime, A Long Fatal Love Chase was written for magazine serialization in 1866, two years before the publication of Little Women. Buried among Louisa May Alcott's papers for more than a century, its publication is a literary landmark—a novel that is bold, timeless, and mesmerizing.""",Louisa May Alcott,1996-12-02,Dell,370.0,Fiction
0099288850,Tulip Fever,"The story of sexual betrayal and human failings in 17th-century Amsterdam, as the characters move inexorably towards a grand deception and a tragic climax. (Payot.ch)",Deborah Moggach,2000-03-14,Vintage Books,302.0,Fiction
0140384510,"Roll of Thunder, Hear My Cry","The stunning repackage of a timeless Newbery Award Winner, with cover art by two-time Caldecott Honor Award winner Kadir Nelson! With the land to hold them together, nothing can tear the Logans apart. Why is the land so important to Cassie's family? It takes the events of one turbulent year—the year of the night riders and the burnings, the year a white girl humiliates Cassie in public simply because she is black—to show Cassie that having a place of their own is the Logan family's lifeblood. It is the land that gives the Logans their courage and pride, for no matter how others may degrade them, the Logans possess soemthing no one can take away. ""[Taylor] writes not with rancor or bitterness of indignities, but with pride, strength, and respect for humanity.""—The New York Times Book Review ""The vivid story of a black family whose warm ties to each other and their land give them strength to defy rural Southern racism during the Depression . . . Entirely through its own internal development, the novel shows the rich inner rewards of black pride, love, and independence despite the certainty of outer defeat.""—Booklist, starred review * Newbery Medal winner * A National Book Award Nominee * American Book Award Honor Book * An ALA Notable Book * A NCSS-CBC Notable Children's Trade Book in the Field of Social Studies * A Boston Globe-Horn Book Award Honor Book",Mildred D. Taylor,2001-11-27,Penguin,305.0,Juvenile Fiction
006103102X,Murder Boogies with Elvis,"Oversized, outrageous Mary Alice and her prim sister Patricia Anne have been looking forward to the gala benefit being staged to raise money for the restoration of Vulcan, Birmingham's ever-tarnishing unnatural wonder. And what a show it is, with a grand finale that has thirty sequined Elvis impersonators high-kicking in unison! From the front row, ""Mouse"" and ""Sister"" have a perfect view of the action when one of the dancing Kings keels over dead into the bandstand. This Elvis clone has not only left the building ... he's left this life, courtesy of a switchblade knife in the back. And when the murder weapon turns up in Patricia Anne's very sensible purse, the perennially law-abiding ""Mouse"" is understandably all shook up. Suspicious minds have her pegged as the prime suspect in this bizarre case of Elvis elimination. And if she doesn't do some serious sleuthing, she could end up doing the Jailhouse Rock!",Anne George,2002-11-05,Avon,288.0,Fiction
067165604X,Ethan of Athos,"When a mysterious genetic crisis threatens the existence of Athos, a planet forbidden to women, obstetrician Ethan Urquhart is forced into an alliance with Elli Quinn, a gorgeous female secret agent, to save his world.",Bujold,1986-12-15,Baen,0.0,Fiction
